No.,Time,Source,Destination,Protocol,Length,SrcPort,DstPort,Flags,Seq,Ack,Win,Len,MSS,Direction,TransID,UnitID,FuncCode,FuncDesc,Other Protocol Details
8799,530.040227,192.168.1.106,192.168.1.100,TCP,62,502,4177,"SYN, ACK",0,1,64240,0,1460,,,,,,
8800,530.040227,192.168.1.100,192.168.1.106,TCP,54,4177,502,ACK,1,1,64240,0,,,,,,,
8801,530.041217,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2754,1,2,Read Discrete Inputs,
8802,530.041219,192.168.1.100,192.168.1.105,TCP,54,4173,502,"FIN, ACK",13,11,64230,0,,,,,,,
8803,530.041219,192.168.1.105,192.168.1.100,TCP,54,502,4173,ACK,11,14,64228,0,,,,,,,
8804,530.041504,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2754,1,2,Read Discrete Inputs,
8805,530.041505,192.168.1.105,192.168.1.100,TCP,54,502,4173,"FIN, ACK",11,14,64228,0,,,,,,,
8806,530.042219,192.168.1.100,192.168.1.105,TCP,54,4173,502,ACK,14,12,64230,0,,,,,,,
8807,530.042219,192.168.1.100,192.168.1.105,TCP,62,4178,502,SYN,0,,64240,0,1460,,,,,,
8808,530.042333,192.168.1.105,192.168.1.100,TCP,62,502,4178,"SYN, ACK",0,1,64240,0,1460,,,,,,
8809,530.04322,192.168.1.100,192.168.1.105,TCP,54,4178,502,ACK,1,1,64240,0,,,,,,,
8810,530.04322,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2709,1,1,Read Coils,
8811,530.044226,192.168.1.100,192.168.1.101,TCP,54,4174,502,"FIN, ACK",13,11,64230,0,,,,,,,
8812,530.044226,192.168.1.101,192.168.1.100,TCP,54,502,4174,ACK,11,14,64228,0,,,,,,,
8813,530.044227,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2709,1,1,Read Coils,
8814,530.044227,192.168.1.101,192.168.1.100,TCP,54,502,4174,"FIN, ACK",11,14,64228,0,,,,,,,
8815,530.044228,192.168.1.100,192.168.1.101,TCP,54,4174,502,ACK,14,12,64230,0,,,,,,,
8816,530.045226,192.168.1.100,192.168.1.101,TCP,62,4179,502,SYN,0,,64240,0,1460,,,,,,
8817,530.045226,192.168.1.101,192.168.1.100,TCP,62,502,4179,"SYN, ACK",0,1,64240,0,1460,,,,,,
8818,530.045227,192.168.1.100,192.168.1.101,TCP,54,4179,502,ACK,1,1,64240,0,,,,,,,
8819,530.046218,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2727,1,1,Read Coils,
8820,530.046219,192.168.1.100,192.168.1.104,TCP,54,4175,502,"FIN, ACK",13,11,64230,0,,,,,,,
8821,530.046219,192.168.1.104,192.168.1.100,TCP,54,502,4175,ACK,11,14,64228,0,,,,,,,
8822,530.046441,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2727,1,1,Read Coils,
8823,530.046442,192.168.1.104,192.168.1.100,TCP,54,502,4175,"FIN, ACK",11,14,64228,0,,,,,,,
8824,530.047217,192.168.1.100,192.168.1.104,TCP,54,4175,502,ACK,14,12,64230,0,,,,,,,
8825,530.047217,192.168.1.100,192.168.1.104,TCP,62,4180,502,SYN,0,,64240,0,1460,,,,,,
8826,530.047335,192.168.1.104,192.168.1.100,TCP,62,502,4180,"SYN, ACK",0,1,64240,0,1460,,,,,,
8827,530.048218,192.168.1.100,192.168.1.104,TCP,54,4180,502,ACK,1,1,64240,0,,,,,,,
8828,530.048219,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2758,1,1,Read Coils,
8829,530.049227,192.168.1.100,192.168.1.103,TCP,54,4176,502,"FIN, ACK",13,11,64230,0,,,,,,,
8830,530.049227,192.168.1.103,192.168.1.100,TCP,54,502,4176,ACK,11,14,64228,0,,,,,,,
8831,530.049228,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2758,1,1,Read Coils,
8832,530.049228,192.168.1.103,192.168.1.100,TCP,54,502,4176,"FIN, ACK",11,14,64228,0,,,,,,,
8833,530.049229,192.168.1.100,192.168.1.103,TCP,62,4181,502,SYN,0,,64240,0,1460,,,,,,
8834,530.049229,192.168.1.100,192.168.1.103,TCP,54,4176,502,ACK,14,12,64230,0,,,,,,,
8835,530.049506,192.168.1.103,192.168.1.100,TCP,62,502,4181,"SYN, ACK",0,1,64240,0,1460,,,,,,
8836,530.050215,192.168.1.100,192.168.1.102,TCP,54,4172,502,"FIN, ACK",13,18,64223,0,,,,,,,
8837,530.05123,192.168.1.100,192.168.1.103,TCP,54,4181,502,ACK,1,1,64240,0,,,,,,,
8838,530.051231,192.168.1.102,192.168.1.100,TCP,54,502,4172,ACK,18,14,64228,0,,,,,,,
8839,530.051231,192.168.1.102,192.168.1.100,TCP,54,502,4172,"FIN, ACK",18,14,64228,0,,,,,,,
8840,530.051231,192.168.1.100,192.168.1.102,TCP,54,4172,502,ACK,14,19,64223,0,,,,,,,
8841,530.052227,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2741,1,1,Read Coils,
8842,530.052227,192.168.1.100,192.168.1.102,TCP,62,4182,502,SYN,0,,64240,0,1460,,,,,,
8843,530.052227,192.168.1.102,192.168.1.100,TCP,62,502,4182,"SYN, ACK",0,1,64240,0,1460,,,,,,
8844,530.052387,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2741,1,1,Read Coils,
8845,530.0524,192.168.1.100,192.168.1.102,TCP,54,4182,502,ACK,1,1,64240,0,,,,,,,
8846,530.05322,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2753,1,2,Read Discrete Inputs,
8847,530.054211,192.168.1.100,192.168.1.106,TCP,54,4177,502,"FIN, ACK",13,11,64230,0,,,,,,,
8848,530.054212,192.168.1.106,192.168.1.100,TCP,54,502,4177,ACK,11,14,64228,0,,,,,,,
8849,530.054212,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2753,1,2,Read Discrete Inputs,
8850,530.054212,192.168.1.106,192.168.1.100,TCP,54,502,4177,"FIN, ACK",11,14,64228,0,,,,,,,
8851,530.054213,192.168.1.100,192.168.1.106,TCP,54,4177,502,ACK,14,12,64230,0,,,,,,,
8852,530.055229,192.168.1.100,192.168.1.106,TCP,62,4183,502,SYN,0,,64240,0,1460,,,,,,
8853,530.05523,192.168.1.106,192.168.1.100,TCP,62,502,4183,"SYN, ACK",0,1,64240,0,1460,,,,,,
8854,530.056229,192.168.1.100,192.168.1.105,TCP,54,4178,502,"FIN, ACK",13,11,64230,0,,,,,,,
8855,530.056229,192.168.1.100,192.168.1.106,TCP,54,4183,502,ACK,1,1,64240,0,,,,,,,
8856,530.05623,192.168.1.105,192.168.1.100,TCP,54,502,4178,ACK,11,14,64228,0,,,,,,,
8857,530.05623,192.168.1.105,192.168.1.100,TCP,54,502,4178,"FIN, ACK",11,14,64228,0,,,,,,,
8858,530.056231,192.168.1.100,192.168.1.105,TCP,54,4178,502,ACK,14,12,64230,0,,,,,,,
8859,530.057225,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2755,1,1,Read Coils,
8860,530.057226,192.168.1.100,192.168.1.101,TCP,54,4179,502,"FIN, ACK",13,11,64230,0,,,,,,,
8861,530.057469,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2755,1,1,Read Coils,
8862,530.05747,192.168.1.101,192.168.1.100,TCP,54,502,4179,ACK,11,14,64228,0,,,,,,,
8863,530.057839,192.168.1.101,192.168.1.100,TCP,54,502,4179,"FIN, ACK",11,14,64228,0,,,,,,,
8864,530.058216,192.168.1.100,192.168.1.104,TCP,54,4180,502,"FIN, ACK",13,11,64230,0,,,,,,,
8865,530.058216,192.168.1.100,192.168.1.101,TCP,54,4179,502,ACK,14,12,64230,0,,,,,,,
8866,530.058217,192.168.1.104,192.168.1.100,TCP,54,502,4180,ACK,11,14,64228,0,,,,,,,
8867,530.058822,192.168.1.104,192.168.1.100,TCP,54,502,4180,"FIN, ACK",11,14,64228,0,,,,,,,
8868,530.058823,192.168.1.100,192.168.1.104,TCP,54,4180,502,ACK,14,12,64230,0,,,,,,,
8869,530.060226,192.168.1.100,192.168.1.103,TCP,54,4181,502,"FIN, ACK",13,11,64230,0,,,,,,,
8870,530.060227,192.168.1.103,192.168.1.100,TCP,54,502,4181,ACK,11,14,64228,0,,,,,,,
8871,530.060227,192.168.1.103,192.168.1.100,TCP,54,502,4181,"FIN, ACK",11,14,64228,0,,,,,,,
8872,530.060227,192.168.1.100,192.168.1.103,TCP,54,4181,502,ACK,14,12,64230,0,,,,,,,
8873,530.061221,192.168.1.100,192.168.1.102,TCP,54,4182,502,"FIN, ACK",13,11,64230,0,,,,,,,
8874,530.061222,192.168.1.102,192.168.1.100,TCP,54,502,4182,ACK,11,14,64228,0,,,,,,,
8875,530.061553,192.168.1.102,192.168.1.100,TCP,54,502,4182,"FIN, ACK",11,14,64228,0,,,,,,,
8876,530.062215,192.168.1.100,192.168.1.102,TCP,54,4182,502,ACK,14,12,64230,0,,,,,,,
8877,530.062216,192.168.1.100,192.168.1.102,TCP,62,4184,502,SYN,0,,64240,0,1460,,,,,,
8878,530.062371,192.168.1.102,192.168.1.100,TCP,62,502,4184,"SYN, ACK",0,1,64240,0,1460,,,,,,
8879,530.063218,192.168.1.100,192.168.1.102,TCP,54,4184,502,ACK,1,1,64240,0,,,,,,,
8880,530.063219,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2754,1,1,Read Coils,
8881,530.063219,192.168.1.100,192.168.1.106,TCP,54,4183,502,"FIN, ACK",13,11,64230,0,,,,,,,
8882,530.063219,192.168.1.106,192.168.1.100,TCP,54,502,4183,ACK,11,14,64228,0,,,,,,,
8883,530.063219,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2754,1,1,Read Coils,
8884,530.063219,192.168.1.106,192.168.1.100,TCP,54,502,4183,"FIN, ACK",11,14,64228,0,,,,,,,
8885,530.06322,192.168.1.100,192.168.1.106,TCP,54,4183,502,ACK,14,12,64230,0,,,,,,,
8886,530.063955,192.168.1.100,192.168.1.102,TCP,54,4184,502,"FIN, ACK",13,11,64230,0,,,,,,,
8887,530.063956,192.168.1.102,192.168.1.100,TCP,54,502,4184,ACK,11,14,64228,0,,,,,,,
8888,530.063956,192.168.1.102,192.168.1.100,TCP,54,502,4184,"FIN, ACK",11,14,64228,0,,,,,,,
8889,530.063956,192.168.1.100,192.168.1.102,TCP,54,4184,502,ACK,14,12,64230,0,,,,,,,
8890,539.999551,192.168.1.100,192.168.1.102,TCP,62,4185,502,SYN,0,,64240,0,1460,,,,,,
8891,539.99967,192.168.1.102,192.168.1.100,TCP,62,502,4185,"SYN, ACK",0,1,64240,0,1460,,,,,,
8892,540.00055,192.168.1.100,192.168.1.102,TCP,54,4185,502,ACK,1,1,64240,0,,,,,,,
8893,540.000551,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2755,1,3,Read Holding Registers,
8894,540.001549,192.168.1.100,192.168.1.106,TCP,62,4186,502,SYN,0,,64240,0,1460,,,,,,
8895,540.00155,192.168.1.106,192.168.1.100,TCP,62,502,4186,"SYN, ACK",0,1,64240,0,1460,,,,,,
8896,540.00155,192.168.1.102,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2755,1,3,Read Holding Registers,
8897,540.001551,192.168.1.100,192.168.1.106,TCP,54,4186,502,ACK,1,1,64240,0,,,,,,,
8898,540.002547,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2756,1,3,Read Holding Registers,
8899,540.002906,192.168.1.106,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2756,1,3,Read Holding Registers,
8900,540.003549,192.168.1.100,192.168.1.102,TCP,54,4185,502,"FIN, ACK",13,18,64223,0,,,,,,,
8901,540.00355,192.168.1.102,192.168.1.100,TCP,54,502,4185,ACK,18,14,64228,0,,,,,,,
8902,540.003943,192.168.1.102,192.168.1.100,TCP,54,502,4185,"FIN, ACK",18,14,64228,0,,,,,,,
8903,540.003944,192.168.1.100,192.168.1.102,TCP,54,4185,502,ACK,14,19,64223,0,,,,,,,
8904,540.005547,192.168.1.100,192.168.1.106,TCP,54,4186,502,"FIN, ACK",13,18,64223,0,,,,,,,
8905,540.005548,192.168.1.106,192.168.1.100,TCP,54,502,4186,ACK,18,14,64228,0,,,,,,,
8906,540.005548,192.168.1.106,192.168.1.100,TCP,54,502,4186,"FIN, ACK",18,14,64228,0,,,,,,,
8907,540.005549,192.168.1.100,192.168.1.106,TCP,54,4186,502,ACK,14,19,64223,0,,,,,,,
8908,540.006546,192.168.1.100,192.168.1.101,TCP,62,4188,502,SYN,0,,64240,0,1460,,,,,,
8909,540.006547,192.168.1.101,192.168.1.100,TCP,62,502,4188,"SYN, ACK",0,1,64240,0,1460,,,,,,
8910,540.006547,192.168.1.100,192.168.1.101,TCP,54,4188,502,ACK,1,1,64240,0,,,,,,,
8911,540.00754,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2728,1,3,Read Holding Registers,
8912,540.007541,192.168.1.100,192.168.1.104,TCP,62,4189,502,SYN,0,,64240,0,1460,,,,,,
8913,540.007541,192.168.1.104,192.168.1.100,TCP,62,502,4189,"SYN, ACK",0,1,64240,0,1460,,,,,,
8914,540.007541,192.168.1.100,192.168.1.104,TCP,54,4189,502,ACK,1,1,64240,0,,,,,,,
8915,540.007542,192.168.1.101,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2728,1,3,Read Holding Registers,
8916,540.00854,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2759,1,3,Read Holding Registers,
8917,540.00854,192.168.1.100,192.168.1.102,TCP,62,4190,502,SYN,0,,64240,0,1460,,,,,,
8918,540.008542,192.168.1.102,192.168.1.100,TCP,62,502,4190,"SYN, ACK",0,1,64240,0,1460,,,,,,
8919,540.008542,192.168.1.100,192.168.1.102,TCP,54,4190,502,ACK,1,1,64240,0,,,,,,,
8920,540.008827,192.168.1.104,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2759,1,3,Read Holding Registers,
8921,540.009532,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2756,1,2,Read Discrete Inputs,
8922,540.009533,192.168.1.100,192.168.1.106,TCP,62,4191,502,SYN,0,,64240,0,1460,,,,,,
8923,540.009533,192.168.1.106,192.168.1.100,TCP,62,502,4191,"SYN, ACK",0,1,64240,0,1460,,,,,,
8924,540.010538,192.168.1.100,192.168.1.106,TCP,54,4191,502,ACK,1,1,64240,0,,,,,,,
8925,540.010538,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2756,1,2,Read Discrete Inputs,
8926,540.010539,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2757,1,2,Read Discrete Inputs,
8927,540.010539,192.168.1.100,192.168.1.105,TCP,62,4187,502,SYN,0,,64240,0,1460,,,,,,
8928,540.010742,192.168.1.105,192.168.1.100,TCP,62,502,4187,"SYN, ACK",0,1,64240,0,1460,,,,,,
8929,540.011548,192.168.1.100,192.168.1.105,TCP,54,4187,502,ACK,1,1,64240,0,,,,,,,
8930,540.011549,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2757,1,2,Read Discrete Inputs,
8931,540.011549,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2710,1,3,Read Holding Registers,
8932,540.012545,192.168.1.100,192.168.1.103,TCP,62,4192,502,SYN,0,,64240,0,1460,,,,,,
8933,540.012546,192.168.1.103,192.168.1.100,TCP,62,502,4192,"SYN, ACK",0,1,64240,0,1460,,,,,,
8934,540.012547,192.168.1.100,192.168.1.103,TCP,54,4192,502,ACK,1,1,64240,0,,,,,,,
8935,540.012547,192.168.1.105,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2710,1,3,Read Holding Registers,
8936,540.01355,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2742,1,3,Read Holding Registers,
8937,540.013551,192.168.1.100,192.168.1.101,TCP,54,4188,502,"FIN, ACK",13,18,64223,0,,,,,,,
8938,540.013551,192.168.1.101,192.168.1.100,TCP,54,502,4188,ACK,18,14,64228,0,,,,,,,
8939,540.013552,192.168.1.103,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2742,1,3,Read Holding Registers,
8940,540.013552,192.168.1.101,192.168.1.100,TCP,54,502,4188,"FIN, ACK",18,14,64228,0,,,,,,,
8941,540.014545,192.168.1.100,192.168.1.101,TCP,54,4188,502,ACK,14,19,64223,0,,,,,,,
8942,540.014546,192.168.1.100,192.168.1.101,TCP,62,4193,502,SYN,0,,64240,0,1460,,,,,,
8943,540.014547,192.168.1.101,192.168.1.100,TCP,62,502,4193,"SYN, ACK",0,1,64240,0,1460,,,,,,
8944,540.015547,192.168.1.100,192.168.1.101,TCP,54,4193,502,ACK,1,1,64240,0,,,,,,,
8945,540.015548,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2729,1,2,Read Discrete Inputs,
8946,540.016547,192.168.1.100,192.168.1.104,TCP,54,4189,502,"FIN, ACK",13,18,64223,0,,,,,,,
8947,540.016548,192.168.1.104,192.168.1.100,TCP,54,502,4189,ACK,18,14,64228,0,,,,,,,
8948,540.016548,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2729,1,2,Read Discrete Inputs,
8949,540.016548,192.168.1.104,192.168.1.100,TCP,54,502,4189,"FIN, ACK",18,14,64228,0,,,,,,,
8950,540.016549,192.168.1.100,192.168.1.104,TCP,54,4189,502,ACK,14,19,64223,0,,,,,,,
8951,540.017548,192.168.1.100,192.168.1.104,TCP,62,4194,502,SYN,0,,64240,0,1460,,,,,,
8952,540.017548,192.168.1.104,192.168.1.100,TCP,62,502,4194,"SYN, ACK",0,1,64240,0,1460,,,,,,
8953,540.017549,192.168.1.100,192.168.1.104,TCP,54,4194,502,ACK,1,1,64240,0,,,,,,,
8954,540.018541,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2760,1,2,Read Discrete Inputs,
8955,540.018542,192.168.1.100,192.168.1.102,TCP,54,4190,502,"FIN, ACK",13,11,64230,0,,,,,,,
8956,540.018542,192.168.1.102,192.168.1.100,TCP,54,502,4190,ACK,11,14,64228,0,,,,,,,
8957,540.018542,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2760,1,2,Read Discrete Inputs,
8958,540.018998,192.168.1.102,192.168.1.100,TCP,54,502,4190,"FIN, ACK",11,14,64228,0,,,,,,,
8959,540.018998,192.168.1.100,192.168.1.102,TCP,54,4190,502,ACK,14,12,64230,0,,,,,,,
8960,540.019534,192.168.1.100,192.168.1.102,TCP,62,4195,502,SYN,0,,64240,0,1460,,,,,,
8961,540.019534,192.168.1.102,192.168.1.100,TCP,62,502,4195,"SYN, ACK",0,1,64240,0,1460,,,,,,
8962,540.020541,192.168.1.100,192.168.1.102,TCP,54,4195,502,ACK,1,1,64240,0,,,,,,,
8963,540.020542,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2757,1,1,Read Coils,
8964,540.021547,192.168.1.100,192.168.1.106,TCP,54,4191,502,"FIN, ACK",13,11,64230,0,,,,,,,
8965,540.021548,192.168.1.106,192.168.1.100,TCP,54,502,4191,ACK,11,14,64228,0,,,,,,,
8966,540.021548,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2757,1,1,Read Coils,
8967,540.021548,192.168.1.106,192.168.1.100,TCP,54,502,4191,"FIN, ACK",11,14,64228,0,,,,,,,
8968,540.021549,192.168.1.100,192.168.1.106,TCP,54,4191,502,ACK,14,12,64230,0,,,,,,,
8969,540.022529,192.168.1.100,192.168.1.106,TCP,62,4196,502,SYN,0,,64240,0,1460,,,,,,
8970,540.02253,192.168.1.106,192.168.1.100,TCP,62,502,4196,"SYN, ACK",0,1,64240,0,1460,,,,,,
8971,540.02253,192.168.1.100,192.168.1.106,TCP,54,4196,502,ACK,1,1,64240,0,,,,,,,
8972,540.02253,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2758,1,1,Read Coils,
8973,540.022531,192.168.1.100,192.168.1.105,TCP,54,4187,502,"FIN, ACK",13,18,64223,0,,,,,,,
8974,540.022531,192.168.1.105,192.168.1.100,TCP,54,502,4187,ACK,18,14,64228,0,,,,,,,
8975,540.022632,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2758,1,1,Read Coils,
8976,540.022861,192.168.1.105,192.168.1.100,TCP,54,502,4187,"FIN, ACK",18,14,64228,0,,,,,,,
8977,540.022861,192.168.1.100,192.168.1.105,TCP,54,4187,502,ACK,14,19,64223,0,,,,,,,
8978,540.02353,192.168.1.100,192.168.1.105,TCP,62,4197,502,SYN,0,,64240,0,1460,,,,,,
8979,540.02353,192.168.1.105,192.168.1.100,TCP,62,502,4197,"SYN, ACK",0,1,64240,0,1460,,,,,,
8980,540.02353,192.168.1.100,192.168.1.105,TCP,54,4197,502,ACK,1,1,64240,0,,,,,,,
8981,540.02353,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2711,1,2,Read Discrete Inputs,
8982,540.024541,192.168.1.100,192.168.1.103,TCP,54,4192,502,"FIN, ACK",13,18,64223,0,,,,,,,
8983,540.024542,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2711,1,2,Read Discrete Inputs,
8984,540.024542,192.168.1.103,192.168.1.100,TCP,54,502,4192,ACK,18,14,64228,0,,,,,,,
8985,540.024542,192.168.1.103,192.168.1.100,TCP,54,502,4192,"FIN, ACK",18,14,64228,0,,,,,,,
8986,540.024542,192.168.1.100,192.168.1.103,TCP,54,4192,502,ACK,14,19,64223,0,,,,,,,
8987,540.024542,192.168.1.100,192.168.1.103,TCP,62,4198,502,SYN,0,,64240,0,1460,,,,,,
8988,540.024543,192.168.1.103,192.168.1.100,TCP,62,502,4198,"SYN, ACK",0,1,64240,0,1460,,,,,,
8989,540.024543,192.168.1.100,192.168.1.103,TCP,54,4198,502,ACK,1,1,64240,0,,,,,,,
8990,540.02554,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2743,1,2,Read Discrete Inputs,
8991,540.02554,192.168.1.100,192.168.1.101,TCP,54,4193,502,"FIN, ACK",13,11,64230,0,,,,,,,
8992,540.02554,192.168.1.101,192.168.1.100,TCP,54,502,4193,ACK,11,14,64228,0,,,,,,,
8993,540.02554,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2743,1,2,Read Discrete Inputs,
8994,540.025541,192.168.1.101,192.168.1.100,TCP,54,502,4193,"FIN, ACK",11,14,64228,0,,,,,,,
8995,540.025541,192.168.1.100,192.168.1.101,TCP,54,4193,502,ACK,14,12,64230,0,,,,,,,
8996,540.025541,192.168.1.100,192.168.1.101,TCP,62,4199,502,SYN,0,,64240,0,1460,,,,,,
8997,540.025642,192.168.1.101,192.168.1.100,TCP,62,502,4199,"SYN, ACK",0,1,64240,0,1460,,,,,,
8998,540.026541,192.168.1.100,192.168.1.101,TCP,54,4199,502,ACK,1,1,64240,0,,,,,,,
8999,540.026541,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2730,1,1,Read Coils,
9000,540.026541,192.168.1.100,192.168.1.104,TCP,54,4194,502,"FIN, ACK",13,11,64230,0,,,,,,,
9001,540.026541,192.168.1.104,192.168.1.100,TCP,54,502,4194,ACK,11,14,64228,0,,,,,,,
9002,540.026541,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2730,1,1,Read Coils,
9003,540.026542,192.168.1.104,192.168.1.100,TCP,54,502,4194,"FIN, ACK",11,14,64228,0,,,,,,,
9004,540.026543,192.168.1.100,192.168.1.104,TCP,54,4194,502,ACK,14,12,64230,0,,,,,,,
9005,540.02753,192.168.1.100,192.168.1.104,TCP,62,4200,502,SYN,0,,64240,0,1460,,,,,,
9006,540.02753,192.168.1.104,192.168.1.100,TCP,62,502,4200,"SYN, ACK",0,1,64240,0,1460,,,,,,
9007,540.02753,192.168.1.100,192.168.1.104,TCP,54,4200,502,ACK,1,1,64240,0,,,,,,,
9008,540.02753,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2761,1,1,Read Coils,
9009,540.027531,192.168.1.100,192.168.1.102,TCP,54,4195,502,"FIN, ACK",13,11,64230,0,,,,,,,
9010,540.027874,192.168.1.102,192.168.1.100,TCP,54,502,4195,ACK,11,14,64228,0,,,,,,,
9011,540.027874,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2761,1,1,Read Coils,
9012,540.027874,192.168.1.102,192.168.1.100,TCP,54,502,4195,"FIN, ACK",11,14,64228,0,,,,,,,
9013,540.027874,192.168.1.100,192.168.1.102,TCP,54,4195,502,ACK,14,12,64230,0,,,,,,,
9014,540.028529,192.168.1.100,192.168.1.106,TCP,54,4196,502,"FIN, ACK",13,11,64230,0,,,,,,,
9015,540.02853,192.168.1.106,192.168.1.100,TCP,54,502,4196,ACK,11,14,64228,0,,,,,,,
9016,540.02853,192.168.1.106,192.168.1.100,TCP,54,502,4196,"FIN, ACK",11,14,64228,0,,,,,,,
9017,540.02853,192.168.1.100,192.168.1.105,TCP,54,4197,502,"FIN, ACK",13,11,64230,0,,,,,,,
9018,540.02853,192.168.1.100,192.168.1.106,TCP,54,4196,502,ACK,14,12,64230,0,,,,,,,
9019,540.028898,192.168.1.105,192.168.1.100,TCP,54,502,4197,ACK,11,14,64228,0,,,,,,,
9020,540.028898,192.168.1.105,192.168.1.100,TCP,54,502,4197,"FIN, ACK",11,14,64228,0,,,,,,,
9021,540.028898,192.168.1.100,192.168.1.105,TCP,54,4197,502,ACK,14,12,64230,0,,,,,,,
9022,540.029541,192.168.1.100,192.168.1.105,TCP,62,4201,502,SYN,0,,64240,0,1460,,,,,,
9023,540.029542,192.168.1.105,192.168.1.100,TCP,62,502,4201,"SYN, ACK",0,1,64240,0,1460,,,,,,
9024,540.029542,192.168.1.100,192.168.1.103,TCP,54,4198,502,"FIN, ACK",13,11,64230,0,,,,,,,
9025,540.030542,192.168.1.100,192.168.1.105,TCP,54,4201,502,ACK,1,1,64240,0,,,,,,,
9026,540.030542,192.168.1.103,192.168.1.100,TCP,54,502,4198,ACK,11,14,64228,0,,,,,,,
9027,540.030542,192.168.1.103,192.168.1.100,TCP,54,502,4198,"FIN, ACK",11,14,64228,0,,,,,,,
9028,540.030543,192.168.1.100,192.168.1.103,TCP,54,4198,502,ACK,14,12,64230,0,,,,,,,
9029,540.030543,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2712,1,1,Read Coils,
9030,540.030543,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2712,1,1,Read Coils,
9031,540.030543,192.168.1.100,192.168.1.103,TCP,62,4202,502,SYN,0,,64240,0,1460,,,,,,
9032,540.030543,192.168.1.103,192.168.1.100,TCP,62,502,4202,"SYN, ACK",0,1,64240,0,1460,,,,,,
9033,540.031541,192.168.1.100,192.168.1.103,TCP,54,4202,502,ACK,1,1,64240,0,,,,,,,
9034,540.031541,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2744,1,1,Read Coils,
