"Time","Source","Destination","direction","trans_id","unit_id","func_code","rest"
500.035518,"192.168.1.100","192.168.1.106","Query","2746","1","1","Read Coils"
500.035924,"192.168.1.106","192.168.1.100","Response","2746","1","1","Read Coils"
500.037239,"192.168.1.100","192.168.1.101","Query","2718","1","1","Read Coils"
500.037634,"192.168.1.101","192.168.1.100","Response","2718","1","1","Read Coils"
510.00059,"192.168.1.100","192.168.1.101","Query","2719","1","3","Read Holding Registers"
510.001517,"192.168.1.101","192.168.1.100","Response","2719","1","3","Read Holding Registers"
510.004581,"192.168.1.100","192.168.1.102","Query","2746","1","3","Read Holding Registers"
510.005578,"192.168.1.102","192.168.1.100","Response","2746","1","3","Read Holding Registers"
510.005578,"192.168.1.100","192.168.1.105","Query","2701","1","3","Read Holding Registers"
510.006585,"192.168.1.105","192.168.1.100","Response","2701","1","3","Read Holding Registers"
510.007408,"192.168.1.100","192.168.1.103","Query","2733","1","3","Read Holding Registers"
510.007881,"192.168.1.103","192.168.1.100","Response","2733","1","3","Read Holding Registers"
510.008565,"192.168.1.100","192.168.1.106","Query","2747","1","3","Read Holding Registers"
510.009567,"192.168.1.106","192.168.1.100","Response","2747","1","3","Read Holding Registers"
510.009567,"192.168.1.100","192.168.1.101","Query","2720","1","2","Read Discrete Inputs"
510.01057,"192.168.1.101","192.168.1.100","Response","2720","1","2","Read Discrete Inputs"
510.011567,"192.168.1.100","192.168.1.104","Query","2750","1","3","Read Holding Registers"
510.011569,"192.168.1.104","192.168.1.100","Response","2750","1","3","Read Holding Registers"
510.013567,"192.168.1.100","192.168.1.102","Query","2747","1","2","Read Discrete Inputs"
510.014567,"192.168.1.102","192.168.1.100","Response","2747","1","2","Read Discrete Inputs"
510.016565,"192.168.1.100","192.168.1.105","Query","2702","1","2","Read Discrete Inputs"
510.016567,"192.168.1.105","192.168.1.100","Response","2702","1","2","Read Discrete Inputs"
510.018567,"192.168.1.100","192.168.1.103","Query","2734","1","2","Read Discrete Inputs"
510.019567,"192.168.1.103","192.168.1.100","Response","2734","1","2","Read Discrete Inputs"
510.021588,"192.168.1.100","192.168.1.106","Query","2748","1","2","Read Discrete Inputs"
510.02159,"192.168.1.106","192.168.1.100","Response","2748","1","2","Read Discrete Inputs"
510.023567,"192.168.1.100","192.168.1.101","Query","2721","1","1","Read Coils"
510.024567,"192.168.1.101","192.168.1.100","Response","2721","1","1","Read Coils"
510.026566,"192.168.1.100","192.168.1.104","Query","2751","1","2","Read Discrete Inputs"
510.026864,"192.168.1.104","192.168.1.100","Response","2751","1","2","Read Discrete Inputs"
510.028567,"192.168.1.100","192.168.1.102","Query","2748","1","1","Read Coils"
510.029186,"192.168.1.102","192.168.1.100","Response","2748","1","1","Read Coils"
510.032568,"192.168.1.100","192.168.1.105","Query","2703","1","1","Read Coils"
510.034566,"192.168.1.105","192.168.1.100","Response","2703","1","1","Read Coils"
510.035582,"192.168.1.100","192.168.1.103","Query","2735","1","1","Read Coils"
510.035583,"192.168.1.103","192.168.1.100","Response","2735","1","1","Read Coils"
510.036584,"192.168.1.100","192.168.1.106","Query","2749","1","1","Read Coils"
510.037584,"192.168.1.106","192.168.1.100","Response","2749","1","1","Read Coils"
510.040569,"192.168.1.100","192.168.1.104","Query","2752","1","1","Read Coils"
510.041569,"192.168.1.104","192.168.1.100","Response","2752","1","1","Read Coils"
514.861716,"192.168.1.100","192.168.1.101","Query","1","1","5","Write Single Coil"
514.86206,"192.168.1.101","192.168.1.100","Response","1","1","5","Write Single Coil"
520.000878,"192.168.1.100","192.168.1.106","Query","2750","1","3","Read Holding Registers"
520.000879,"192.168.1.106","192.168.1.100","Response","2750","1","3","Read Holding Registers"
520.001887,"192.168.1.100","192.168.1.104","Query","2753","1","3","Read Holding Registers"
520.001888,"192.168.1.100","192.168.1.101","Query","2722","1","3","Read Holding Registers"
520.001888,"192.168.1.104","192.168.1.100","Response","2753","1","3","Read Holding Registers"
520.001973,"192.168.1.101","192.168.1.100","Response","2722","1","3","Read Holding Registers"
520.002882,"192.168.1.100","192.168.1.102","Query","2749","1","3","Read Holding Registers"
520.002883,"192.168.1.102","192.168.1.100","Response","2749","1","3","Read Holding Registers"
520.003884,"192.168.1.100","192.168.1.103","Query","2736","1","3","Read Holding Registers"
520.003885,"192.168.1.103","192.168.1.100","Response","2736","1","3","Read Holding Registers"
520.003885,"192.168.1.100","192.168.1.105","Query","2704","1","3","Read Holding Registers"
520.004885,"192.168.1.105","192.168.1.100","Response","2704","1","3","Read Holding Registers"
520.004886,"192.168.1.100","192.168.1.106","Query","2751","1","2","Read Discrete Inputs"
520.005885,"192.168.1.106","192.168.1.100","Response","2751","1","2","Read Discrete Inputs"
520.005886,"192.168.1.100","192.168.1.104","Query","2754","1","2","Read Discrete Inputs"
520.006889,"192.168.1.104","192.168.1.100","Response","2754","1","2","Read Discrete Inputs"
520.006891,"192.168.1.100","192.168.1.101","Query","2723","1","2","Read Discrete Inputs"
520.007889,"192.168.1.101","192.168.1.100","Response","2723","1","2","Read Discrete Inputs"
520.008889,"192.168.1.100","192.168.1.102","Query","2750","1","2","Read Discrete Inputs"
520.008889,"192.168.1.102","192.168.1.100","Response","2750","1","2","Read Discrete Inputs"
520.009884,"192.168.1.100","192.168.1.103","Query","2737","1","2","Read Discrete Inputs"
520.009885,"192.168.1.103","192.168.1.100","Response","2737","1","2","Read Discrete Inputs"
520.01088,"192.168.1.100","192.168.1.105","Query","2705","1","2","Read Discrete Inputs"
520.010881,"192.168.1.105","192.168.1.100","Response","2705","1","2","Read Discrete Inputs"
520.01188,"192.168.1.100","192.168.1.106","Query","2752","1","1","Read Coils"
520.01188,"192.168.1.106","192.168.1.100","Response","2752","1","1","Read Coils"
520.012881,"192.168.1.100","192.168.1.104","Query","2755","1","1","Read Coils"
520.012881,"192.168.1.104","192.168.1.100","Response","2755","1","1","Read Coils"
520.013886,"192.168.1.100","192.168.1.101","Query","2724","1","1","Read Coils"
520.013886,"192.168.1.101","192.168.1.100","Response","2724","1","1","Read Coils"
520.014894,"192.168.1.100","192.168.1.102","Query","2751","1","1","Read Coils"
520.014895,"192.168.1.102","192.168.1.100","Response","2751","1","1","Read Coils"
520.015882,"192.168.1.100","192.168.1.103","Query","2738","1","1","Read Coils"
520.015958,"192.168.1.103","192.168.1.100","Response","2738","1","1","Read Coils"
520.016885,"192.168.1.100","192.168.1.105","Query","2706","1","1","Read Coils"
520.016987,"192.168.1.105","192.168.1.100","Response","2706","1","1","Read Coils"
530.001219,"192.168.1.100","192.168.1.105","Query","2707","1","3","Read Holding Registers"
530.002227,"192.168.1.105","192.168.1.100","Response","2707","1","3","Read Holding Registers"
530.003225,"192.168.1.100","192.168.1.101","Query","2725","1","3","Read Holding Registers"
530.004218,"192.168.1.101","192.168.1.100","Response","2725","1","3","Read Holding Registers"
530.004219,"192.168.1.100","192.168.1.106","Query","2753","1","3","Read Holding Registers"
530.005231,"192.168.1.106","192.168.1.100","Response","2753","1","3","Read Holding Registers"
530.006226,"192.168.1.100","192.168.1.104","Query","2756","1","3","Read Holding Registers"
530.007229,"192.168.1.104","192.168.1.100","Response","2756","1","3","Read Holding Registers"
530.007229,"192.168.1.100","192.168.1.103","Query","2739","1","3","Read Holding Registers"
530.008135,"192.168.1.103","192.168.1.100","Response","2739","1","3","Read Holding Registers"
530.033224,"192.168.1.100","192.168.1.105","Query","2708","1","2","Read Discrete Inputs"
530.034301,"192.168.1.100","192.168.1.101","Query","2726","1","2","Read Discrete Inputs"
530.035229,"192.168.1.105","192.168.1.100","Response","2708","1","2","Read Discrete Inputs"
530.03523,"192.168.1.101","192.168.1.100","Response","2726","1","2","Read Discrete Inputs"
530.036211,"192.168.1.100","192.168.1.104","Query","2757","1","2","Read Discrete Inputs"
530.036577,"192.168.1.104","192.168.1.100","Response","2757","1","2","Read Discrete Inputs"
530.037216,"192.168.1.100","192.168.1.103","Query","2740","1","2","Read Discrete Inputs"
530.038218,"192.168.1.103","192.168.1.100","Response","2740","1","2","Read Discrete Inputs"
530.038219,"192.168.1.100","192.168.1.102","Query","2752","1","3","Read Holding Registers"
530.039232,"192.168.1.102","192.168.1.100","Response","2752","1","3","Read Holding Registers"
530.041217,"192.168.1.100","192.168.1.106","Query","2754","1","2","Read Discrete Inputs"
530.041504,"192.168.1.106","192.168.1.100","Response","2754","1","2","Read Discrete Inputs"
530.04322,"192.168.1.100","192.168.1.105","Query","2709","1","1","Read Coils"
530.044227,"192.168.1.105","192.168.1.100","Response","2709","1","1","Read Coils"
530.046218,"192.168.1.100","192.168.1.101","Query","2727","1","1","Read Coils"
530.046441,"192.168.1.101","192.168.1.100","Response","2727","1","1","Read Coils"
530.048219,"192.168.1.100","192.168.1.104","Query","2758","1","1","Read Coils"
530.049228,"192.168.1.104","192.168.1.100","Response","2758","1","1","Read Coils"
530.052227,"192.168.1.100","192.168.1.103","Query","2741","1","1","Read Coils"
530.052387,"192.168.1.103","192.168.1.100","Response","2741","1","1","Read Coils"
530.05322,"192.168.1.100","192.168.1.102","Query","2753","1","2","Read Discrete Inputs"
530.054212,"192.168.1.102","192.168.1.100","Response","2753","1","2","Read Discrete Inputs"
530.057225,"192.168.1.100","192.168.1.106","Query","2755","1","1","Read Coils"
530.057469,"192.168.1.106","192.168.1.100","Response","2755","1","1","Read Coils"
530.063219,"192.168.1.100","192.168.1.102","Query","2754","1","1","Read Coils"
530.063219,"192.168.1.102","192.168.1.100","Response","2754","1","1","Read Coils"
540.000551,"192.168.1.100","192.168.1.102","Query","2755","1","3","Read Holding Registers"
540.00155,"192.168.1.102","192.168.1.100","Response","2755","1","3","Read Holding Registers"
540.002547,"192.168.1.100","192.168.1.106","Query","2756","1","3","Read Holding Registers"
540.002906,"192.168.1.106","192.168.1.100","Response","2756","1","3","Read Holding Registers"
540.00754,"192.168.1.100","192.168.1.101","Query","2728","1","3","Read Holding Registers"
540.007542,"192.168.1.101","192.168.1.100","Response","2728","1","3","Read Holding Registers"
540.00854,"192.168.1.100","192.168.1.104","Query","2759","1","3","Read Holding Registers"
540.008827,"192.168.1.104","192.168.1.100","Response","2759","1","3","Read Holding Registers"
540.009532,"192.168.1.100","192.168.1.102","Query","2756","1","2","Read Discrete Inputs"
540.010538,"192.168.1.102","192.168.1.100","Response","2756","1","2","Read Discrete Inputs"
540.010539,"192.168.1.100","192.168.1.106","Query","2757","1","2","Read Discrete Inputs"
540.011549,"192.168.1.106","192.168.1.100","Response","2757","1","2","Read Discrete Inputs"
540.011549,"192.168.1.100","192.168.1.105","Query","2710","1","3","Read Holding Registers"
540.012547,"192.168.1.105","192.168.1.100","Response","2710","1","3","Read Holding Registers"
540.01355,"192.168.1.100","192.168.1.103","Query","2742","1","3","Read Holding Registers"
540.013552,"192.168.1.103","192.168.1.100","Response","2742","1","3","Read Holding Registers"
540.015548,"192.168.1.100","192.168.1.101","Query","2729","1","2","Read Discrete Inputs"
540.016548,"192.168.1.101","192.168.1.100","Response","2729","1","2","Read Discrete Inputs"
540.018541,"192.168.1.100","192.168.1.104","Query","2760","1","2","Read Discrete Inputs"
540.018542,"192.168.1.104","192.168.1.100","Response","2760","1","2","Read Discrete Inputs"
540.020542,"192.168.1.100","192.168.1.102","Query","2757","1","1","Read Coils"
540.021548,"192.168.1.102","192.168.1.100","Response","2757","1","1","Read Coils"
540.02253,"192.168.1.100","192.168.1.106","Query","2758","1","1","Read Coils"
540.022632,"192.168.1.106","192.168.1.100","Response","2758","1","1","Read Coils"
540.02353,"192.168.1.100","192.168.1.105","Query","2711","1","2","Read Discrete Inputs"
540.024542,"192.168.1.105","192.168.1.100","Response","2711","1","2","Read Discrete Inputs"
540.02554,"192.168.1.100","192.168.1.103","Query","2743","1","2","Read Discrete Inputs"
540.02554,"192.168.1.103","192.168.1.100","Response","2743","1","2","Read Discrete Inputs"
540.026541,"192.168.1.100","192.168.1.101","Query","2730","1","1","Read Coils"
540.026541,"192.168.1.101","192.168.1.100","Response","2730","1","1","Read Coils"
540.02753,"192.168.1.100","192.168.1.104","Query","2761","1","1","Read Coils"
540.027874,"192.168.1.104","192.168.1.100","Response","2761","1","1","Read Coils"
540.030543,"192.168.1.100","192.168.1.105","Query","2712","1","1","Read Coils"
540.030543,"192.168.1.105","192.168.1.100","Response","2712","1","1","Read Coils"
540.031541,"192.168.1.100","192.168.1.103","Query","2744","1","1","Read Coils"
540.031542,"192.168.1.103","192.168.1.100","Response","2744","1","1","Read Coils"
550.000412,"192.168.1.100","192.168.1.104","Query","2762","1","3","Read Holding Registers"
550.000987,"192.168.1.104","192.168.1.100","Response","2762","1","3","Read Holding Registers"
550.001486,"192.168.1.100","192.168.1.105","Query","2713","1","3","Read Holding Registers"
550.002098,"192.168.1.105","192.168.1.100","Response","2713","1","3","Read Holding Registers"
550.002324,"192.168.1.100","192.168.1.102","Query","2758","1","3","Read Holding Registers"
550.00272,"192.168.1.102","192.168.1.100","Response","2758","1","3","Read Holding Registers"
550.003104,"192.168.1.100","192.168.1.106","Query","2759","1","3","Read Holding Registers"
550.003522,"192.168.1.106","192.168.1.100","Response","2759","1","3","Read Holding Registers"
550.003835,"192.168.1.100","192.168.1.103","Query","2745","1","3","Read Holding Registers"
550.004285,"192.168.1.103","192.168.1.100","Response","2745","1","3","Read Holding Registers"
550.00766,"192.168.1.100","192.168.1.104","Query","2763","1","2","Read Discrete Inputs"
550.00813,"192.168.1.100","192.168.1.105","Query","2714","1","2","Read Discrete Inputs"
550.008162,"192.168.1.104","192.168.1.100","Response","2763","1","2","Read Discrete Inputs"
550.008832,"192.168.1.105","192.168.1.100","Response","2714","1","2","Read Discrete Inputs"
550.009192,"192.168.1.100","192.168.1.106","Query","2760","1","2","Read Discrete Inputs"
550.009506,"192.168.1.100","192.168.1.102","Query","2759","1","2","Read Discrete Inputs"
550.009592,"192.168.1.106","192.168.1.100","Response","2760","1","2","Read Discrete Inputs"
550.010104,"192.168.1.102","192.168.1.100","Response","2759","1","2","Read Discrete Inputs"
550.010467,"192.168.1.100","192.168.1.103","Query","2746","1","2","Read Discrete Inputs"
550.011079,"192.168.1.103","192.168.1.100","Response","2746","1","2","Read Discrete Inputs"
550.011146,"192.168.1.100","192.168.1.101","Query","2731","1","3","Read Holding Registers"
550.011683,"192.168.1.101","192.168.1.100","Response","2731","1","3","Read Holding Registers"
550.012296,"192.168.1.100","192.168.1.104","Query","2764","1","1","Read Coils"
550.012704,"192.168.1.104","192.168.1.100","Response","2764","1","1","Read Coils"
550.013472,"192.168.1.100","192.168.1.105","Query","2715","1","1","Read Coils"
550.014707,"192.168.1.105","192.168.1.100","Response","2715","1","1","Read Coils"
550.015032,"192.168.1.100","192.168.1.106","Query","2761","1","1","Read Coils"
550.015459,"192.168.1.106","192.168.1.100","Response","2761","1","1","Read Coils"
550.016244,"192.168.1.100","192.168.1.102","Query","2760","1","1","Read Coils"
550.017015,"192.168.1.102","192.168.1.100","Response","2760","1","1","Read Coils"
550.017705,"192.168.1.100","192.168.1.103","Query","2747","1","1","Read Coils"
550.018121,"192.168.1.103","192.168.1.100","Response","2747","1","1","Read Coils"
550.018827,"192.168.1.100","192.168.1.101","Query","2732","1","2","Read Discrete Inputs"
550.019234,"192.168.1.101","192.168.1.100","Response","2732","1","2","Read Discrete Inputs"
550.022953,"192.168.1.100","192.168.1.101","Query","2733","1","1","Read Coils"
550.023297,"192.168.1.101","192.168.1.100","Response","2733","1","1","Read Coils"
560.001194,"192.168.1.100","192.168.1.101","Query","2734","1","3","Read Holding Registers"
560.00185,"192.168.1.101","192.168.1.100","Response","2734","1","3","Read Holding Registers"
560.005174,"192.168.1.100","192.168.1.102","Query","2761","1","3","Read Holding Registers"
560.006184,"192.168.1.102","192.168.1.100","Response","2761","1","3","Read Holding Registers"
560.006184,"192.168.1.100","192.168.1.105","Query","2716","1","3","Read Holding Registers"
560.007193,"192.168.1.105","192.168.1.100","Response","2716","1","3","Read Holding Registers"
560.007193,"192.168.1.100","192.168.1.103","Query","2748","1","3","Read Holding Registers"
560.008192,"192.168.1.103","192.168.1.100","Response","2748","1","3","Read Holding Registers"
560.008193,"192.168.1.100","192.168.1.106","Query","2762","1","3","Read Holding Registers"
560.009178,"192.168.1.100","192.168.1.101","Query","2735","1","2","Read Discrete Inputs"
560.009383,"192.168.1.106","192.168.1.100","Response","2762","1","3","Read Holding Registers"
560.010192,"192.168.1.101","192.168.1.100","Response","2735","1","2","Read Discrete Inputs"
560.011191,"192.168.1.100","192.168.1.104","Query","2765","1","3","Read Holding Registers"
560.011604,"192.168.1.104","192.168.1.100","Response","2765","1","3","Read Holding Registers"
560.013175,"192.168.1.100","192.168.1.102","Query","2762","1","2","Read Discrete Inputs"
560.014191,"192.168.1.102","192.168.1.100","Response","2762","1","2","Read Discrete Inputs"
560.016185,"192.168.1.100","192.168.1.105","Query","2717","1","2","Read Discrete Inputs"
560.016864,"192.168.1.105","192.168.1.100","Response","2717","1","2","Read Discrete Inputs"
560.018193,"192.168.1.100","192.168.1.103","Query","2749","1","2","Read Discrete Inputs"
560.019185,"192.168.1.103","192.168.1.100","Response","2749","1","2","Read Discrete Inputs"
560.021183,"192.168.1.100","192.168.1.106","Query","2763","1","2","Read Discrete Inputs"
560.021353,"192.168.1.106","192.168.1.100","Response","2763","1","2","Read Discrete Inputs"
560.023191,"192.168.1.100","192.168.1.101","Query","2736","1","1","Read Coils"
560.024192,"192.168.1.101","192.168.1.100","Response","2736","1","1","Read Coils"
560.026191,"192.168.1.100","192.168.1.104","Query","2766","1","2","Read Discrete Inputs"
560.026192,"192.168.1.104","192.168.1.100","Response","2766","1","2","Read Discrete Inputs"
560.028196,"192.168.1.100","192.168.1.102","Query","2763","1","1","Read Coils"
560.029195,"192.168.1.102","192.168.1.100","Response","2763","1","1","Read Coils"
560.031178,"192.168.1.100","192.168.1.105","Query","2718","1","1","Read Coils"
560.032186,"192.168.1.105","192.168.1.100","Response","2718","1","1","Read Coils"
560.032187,"192.168.1.100","192.168.1.103","Query","2750","1","1","Read Coils"
560.03317,"192.168.1.103","192.168.1.100","Response","2750","1","1","Read Coils"
560.034185,"192.168.1.100","192.168.1.106","Query","2764","1","1","Read Coils"
560.034186,"192.168.1.106","192.168.1.100","Response","2764","1","1","Read Coils"
560.035174,"192.168.1.100","192.168.1.104","Query","2767","1","1","Read Coils"
560.036172,"192.168.1.104","192.168.1.100","Response","2767","1","1","Read Coils"
570.000498,"192.168.1.100","192.168.1.106","Query","2765","1","3","Read Holding Registers"
570.001172,"192.168.1.106","192.168.1.100","Response","2765","1","3","Read Holding Registers"
570.004496,"192.168.1.100","192.168.1.101","Query","2737","1","3","Read Holding Registers"
570.005496,"192.168.1.101","192.168.1.100","Response","2737","1","3","Read Holding Registers"
570.005497,"192.168.1.100","192.168.1.104","Query","2768","1","3","Read Holding Registers"
570.007499,"192.168.1.104","192.168.1.100","Response","2768","1","3","Read Holding Registers"
570.007499,"192.168.1.100","192.168.1.103","Query","2751","1","3","Read Holding Registers"
570.007502,"192.168.1.103","192.168.1.100","Response","2751","1","3","Read Holding Registers"
570.007502,"192.168.1.100","192.168.1.105","Query","2719","1","3","Read Holding Registers"
570.008498,"192.168.1.105","192.168.1.100","Response","2719","1","3","Read Holding Registers"
570.009501,"192.168.1.100","192.168.1.106","Query","2766","1","2","Read Discrete Inputs"
570.009503,"192.168.1.106","192.168.1.100","Response","2766","1","2","Read Discrete Inputs"
570.010497,"192.168.1.100","192.168.1.102","Query","2764","1","3","Read Holding Registers"
570.010745,"192.168.1.102","192.168.1.100","Response","2764","1","3","Read Holding Registers"
570.012497,"192.168.1.100","192.168.1.101","Query","2738","1","2","Read Discrete Inputs"
570.013497,"192.168.1.101","192.168.1.100","Response","2738","1","2","Read Discrete Inputs"
570.015497,"192.168.1.100","192.168.1.104","Query","2769","1","2","Read Discrete Inputs"
570.016188,"192.168.1.104","192.168.1.100","Response","2769","1","2","Read Discrete Inputs"
570.017499,"192.168.1.100","192.168.1.103","Query","2752","1","2","Read Discrete Inputs"
570.018497,"192.168.1.103","192.168.1.100","Response","2752","1","2","Read Discrete Inputs"
570.020496,"192.168.1.100","192.168.1.105","Query","2720","1","2","Read Discrete Inputs"
570.020951,"192.168.1.105","192.168.1.100","Response","2720","1","2","Read Discrete Inputs"
570.022492,"192.168.1.100","192.168.1.106","Query","2767","1","1","Read Coils"
570.022493,"192.168.1.106","192.168.1.100","Response","2767","1","1","Read Coils"
570.023492,"192.168.1.100","192.168.1.102","Query","2765","1","2","Read Discrete Inputs"
570.023493,"192.168.1.102","192.168.1.100","Response","2765","1","2","Read Discrete Inputs"
570.024491,"192.168.1.100","192.168.1.101","Query","2739","1","1","Read Coils"
570.02486,"192.168.1.101","192.168.1.100","Response","2739","1","1","Read Coils"
570.025492,"192.168.1.100","192.168.1.104","Query","2770","1","1","Read Coils"
570.026492,"192.168.1.104","192.168.1.100","Response","2770","1","1","Read Coils"
570.027491,"192.168.1.100","192.168.1.103","Query","2753","1","1","Read Coils"
570.027491,"192.168.1.103","192.168.1.100","Response","2753","1","1","Read Coils"
570.028492,"192.168.1.100","192.168.1.105","Query","2721","1","1","Read Coils"
570.028493,"192.168.1.105","192.168.1.100","Response","2721","1","1","Read Coils"
570.030492,"192.168.1.100","192.168.1.102","Query","2766","1","1","Read Coils"
570.030493,"192.168.1.102","192.168.1.100","Response","2766","1","1","Read Coils"
580.000821,"192.168.1.100","192.168.1.105","Query","2722","1","3","Read Holding Registers"
580.001821,"192.168.1.105","192.168.1.100","Response","2722","1","3","Read Holding Registers"
580.002815,"192.168.1.100","192.168.1.101","Query","2740","1","3","Read Holding Registers"
580.00382,"192.168.1.101","192.168.1.100","Response","2740","1","3","Read Holding Registers"
580.003821,"192.168.1.100","192.168.1.106","Query","2768","1","3","Read Holding Registers"
580.00482,"192.168.1.106","192.168.1.100","Response","2768","1","3","Read Holding Registers"
580.005818,"192.168.1.100","192.168.1.104","Query","2771","1","3","Read Holding Registers"
580.00602,"192.168.1.104","192.168.1.100","Response","2771","1","3","Read Holding Registers"
580.006818,"192.168.1.100","192.168.1.103","Query","2754","1","3","Read Holding Registers"
580.007823,"192.168.1.103","192.168.1.100","Response","2754","1","3","Read Holding Registers"
580.008818,"192.168.1.100","192.168.1.102","Query","2767","1","3","Read Holding Registers"
580.00882,"192.168.1.102","192.168.1.100","Response","2767","1","3","Read Holding Registers"
580.010812,"192.168.1.100","192.168.1.105","Query","2723","1","2","Read Discrete Inputs"
580.011819,"192.168.1.105","192.168.1.100","Response","2723","1","2","Read Discrete Inputs"
580.01282,"192.168.1.100","192.168.1.101","Query","2741","1","2","Read Discrete Inputs"
580.013819,"192.168.1.101","192.168.1.100","Response","2741","1","2","Read Discrete Inputs"
580.015835,"192.168.1.100","192.168.1.106","Query","2769","1","2","Read Discrete Inputs"
580.016825,"192.168.1.106","192.168.1.100","Response","2769","1","2","Read Discrete Inputs"
580.018824,"192.168.1.100","192.168.1.104","Query","2772","1","2","Read Discrete Inputs"
580.018825,"192.168.1.104","192.168.1.100","Response","2772","1","2","Read Discrete Inputs"
580.020833,"192.168.1.100","192.168.1.103","Query","2755","1","2","Read Discrete Inputs"
580.021825,"192.168.1.103","192.168.1.100","Response","2755","1","2","Read Discrete Inputs"
580.024827,"192.168.1.100","192.168.1.102","Query","2768","1","2","Read Discrete Inputs"
580.024829,"192.168.1.102","192.168.1.100","Response","2768","1","2","Read Discrete Inputs"
580.025826,"192.168.1.100","192.168.1.105","Query","2724","1","1","Read Coils"
580.026525,"192.168.1.105","192.168.1.100","Response","2724","1","1","Read Coils"
580.028833,"192.168.1.100","192.168.1.101","Query","2742","1","1","Read Coils"
580.029836,"192.168.1.101","192.168.1.100","Response","2742","1","1","Read Coils"
580.030828,"192.168.1.100","192.168.1.106","Query","2770","1","1","Read Coils"
580.03083,"192.168.1.106","192.168.1.100","Response","2770","1","1","Read Coils"
580.032827,"192.168.1.100","192.168.1.104","Query","2773","1","1","Read Coils"
580.033387,"192.168.1.104","192.168.1.100","Response","2773","1","1","Read Coils"
580.036819,"192.168.1.100","192.168.1.102","Query","2769","1","1","Read Coils"
580.03682,"192.168.1.102","192.168.1.100","Response","2769","1","1","Read Coils"
580.04283,"192.168.1.100","192.168.1.103","Query","2756","1","1","Read Coils"
580.042831,"192.168.1.103","192.168.1.100","Response","2756","1","1","Read Coils"
585.983328,"192.168.1.100","192.168.1.101","Query","1","1","5","Write Single Coil"
585.983671,"192.168.1.101","192.168.1.100","Response","1","1","5","Write Single Coil"
590.000977,"192.168.1.100","192.168.1.102","Query","2770","1","3","Read Holding Registers"
590.001815,"192.168.1.102","192.168.1.100","Response","2770","1","3","Read Holding Registers"
590.002366,"192.168.1.100","192.168.1.106","Query","2771","1","3","Read Holding Registers"
590.00326,"192.168.1.106","192.168.1.100","Response","2771","1","3","Read Holding Registers"
590.006992,"192.168.1.100","192.168.1.101","Query","2743","1","3","Read Holding Registers"
590.007908,"192.168.1.101","192.168.1.100","Response","2743","1","3","Read Holding Registers"
590.00812,"192.168.1.100","192.168.1.105","Query","2725","1","3","Read Holding Registers"
590.008913,"192.168.1.105","192.168.1.100","Response","2725","1","3","Read Holding Registers"
590.009388,"192.168.1.100","192.168.1.104","Query","2774","1","3","Read Holding Registers"
590.010216,"192.168.1.104","192.168.1.100","Response","2774","1","3","Read Holding Registers"
590.010574,"192.168.1.100","192.168.1.102","Query","2771","1","2","Read Discrete Inputs"
590.01144,"192.168.1.102","192.168.1.100","Response","2771","1","2","Read Discrete Inputs"
590.011729,"192.168.1.100","192.168.1.106","Query","2772","1","2","Read Discrete Inputs"
590.012554,"192.168.1.106","192.168.1.100","Response","2772","1","2","Read Discrete Inputs"
590.012915,"192.168.1.100","192.168.1.103","Query","2757","1","3","Read Holding Registers"
590.013755,"192.168.1.103","192.168.1.100","Response","2757","1","3","Read Holding Registers"
590.015431,"192.168.1.100","192.168.1.101","Query","2744","1","2","Read Discrete Inputs"
590.016221,"192.168.1.101","192.168.1.100","Response","2744","1","2","Read Discrete Inputs"
590.017922,"192.168.1.100","192.168.1.105","Query","2726","1","2","Read Discrete Inputs"
590.018716,"192.168.1.105","192.168.1.100","Response","2726","1","2","Read Discrete Inputs"
590.020374,"192.168.1.100","192.168.1.104","Query","2775","1","2","Read Discrete Inputs"
590.021188,"192.168.1.104","192.168.1.100","Response","2775","1","2","Read Discrete Inputs"
590.022793,"192.168.1.100","192.168.1.102","Query","2772","1","1","Read Coils"
590.023858,"192.168.1.102","192.168.1.100","Response","2772","1","1","Read Coils"
590.025897,"192.168.1.100","192.168.1.106","Query","2773","1","1","Read Coils"
590.026723,"192.168.1.106","192.168.1.100","Response","2773","1","1","Read Coils"
590.027421,"192.168.1.100","192.168.1.103","Query","2758","1","2","Read Discrete Inputs"
590.028251,"192.168.1.103","192.168.1.100","Response","2758","1","2","Read Discrete Inputs"
590.030362,"192.168.1.100","192.168.1.101","Query","2745","1","1","Read Coils"
590.03084,"192.168.1.101","192.168.1.100","Response","2745","1","1","Read Coils"
590.031329,"192.168.1.100","192.168.1.105","Query","2727","1","1","Read Coils"
590.031766,"192.168.1.105","192.168.1.100","Response","2727","1","1","Read Coils"
590.033213,"192.168.1.100","192.168.1.104","Query","2776","1","1","Read Coils"
590.033667,"192.168.1.104","192.168.1.100","Response","2776","1","1","Read Coils"
590.035079,"192.168.1.100","192.168.1.103","Query","2759","1","1","Read Coils"
590.035532,"192.168.1.103","192.168.1.100","Response","2759","1","1","Read Coils"
600.000133,"192.168.1.100","192.168.1.104","Query","2777","1","3","Read Holding Registers"
600.001002,"192.168.1.104","192.168.1.100","Response","2777","1","3","Read Holding Registers"
600.003885,"192.168.1.100","192.168.1.102","Query","2773","1","3","Read Holding Registers"
