"INTERVAL_DATETIME","DUID","LASTCHANGED","MWH_READINGS_ANOMALY"
"7/6/2025 20:45","YSWF1","7/6/2025 20:40",1.1
"7/6/2025 20:50","BARCSF1","7/6/2025 20:45",0.2
"7/6/2025 20:50","BUTLERSG","7/6/2025 20:45",7.499999
"7/6/2025 20:50","BWTR1","7/6/2025 20:45",-18.0054
"7/6/2025 20:50","CAPTL_WF","7/6/2025 20:45",0
"7/6/2025 20:50","CHALLHWF","7/6/2025 20:45",0
"7/6/2025 20:50","CLOVER","7/6/2025 20:45",0
"7/6/2025 20:50","CLUNY","7/6/2025 20:45",5.89105
"7/6/2025 20:50","CONDONG1","7/6/2025 20:45",25.65
"7/6/2025 20:50","CULLRGWF","7/6/2025 20:45",5.81
"7/6/2025 20:50","DIAPURWF1","7/6/2025 20:45",5.3
"7/6/2025 20:50","ERGT01","7/6/2025 20:45",0
"7/6/2025 20:50","GB01","7/6/2025 20:45",0
"7/6/2025 20:50","GERMCRK","7/6/2025 20:45",16.049
"7/6/2025 20:50","GRIFSF1","7/6/2025 20:45",0.001526
"7/6/2025 20:50","HUGSF1","7/6/2025 20:45",-0.2
"7/6/2025 20:50","KEPBG1","7/6/2025 20:45",0
"7/6/2025 20:50","LRSF1","7/6/2025 20:45",0
"7/6/2025 20:50","MBAHNTH","7/6/2025 20:45",23
"7/6/2025 20:50","MLSP1","7/6/2025 20:45",0.001
"7/6/2025 20:50","MLWF1","7/6/2025 20:45",0.72
"7/6/2025 20:50","PALOONA","7/6/2025 20:45",21.029999
"7/6/2025 20:50","PIONEER","7/6/2025 20:45",35.200001
"7/6/2025 20:50","PORTWF","7/6/2025 20:45",-0.4
"7/6/2025 20:50","REPULSE","7/6/2025 20:45",11.563287
"7/6/2025 20:50","ROWALLAN","7/6/2025 20:45",-0.005966
"7/6/2025 20:50","ROYALLA1","7/6/2025 20:45",0
"7/6/2025 20:50","RPCG","7/6/2025 20:45",-1.7
"7/6/2025 20:50","RUBICON","7/6/2025 20:45",0.8999999999999999
"7/6/2025 20:50","SHOAL1","7/6/2025 20:45",42.389999
"7/6/2025 20:50","TULLYSM1","7/6/2025 20:45",9.9
"7/6/2025 20:50","WAUBRAWF","7/6/2025 20:45",1.725
"7/6/2025 20:50","WNSF1","7/6/2025 20:45",0
"7/6/2025 20:50","WOOLNTH1","7/6/2025 20:45",-0.78
"7/6/2025 20:50","YAMBUKWF","7/6/2025 20:45",-0.1
"7/6/2025 20:50","YSWF1","7/6/2025 20:45",1.1
"7/6/2025 20:55","BARCSF1","7/6/2025 20:50",0.2
"7/6/2025 20:55","BUTLERSG","7/6/2025 20:50",7.499999
"7/6/2025 20:55","BWTR1","7/6/2025 20:50",-17.891081
"7/6/2025 20:55","CAPTL_WF","7/6/2025 20:50",0
"7/6/2025 20:55","CHALLHWF","7/6/2025 20:50",0
"7/6/2025 20:55","CLOVER","7/6/2025 20:50",0
"7/6/2025 20:55","CLUNY","7/6/2025 20:50",5.867247
"7/6/2025 20:55","CONDONG1","7/6/2025 20:50",25.66
"7/6/2025 20:55","CULLRGWF","7/6/2025 20:50",7.42
"7/6/2025 20:55","DIAPURWF1","7/6/2025 20:50",5.3
"7/6/2025 20:55","ERGT01","7/6/2025 20:50",0
"7/6/2025 20:55","GB01","7/6/2025 20:50",0
"7/6/2025 20:55","GERMCRK","7/6/2025 20:50",15.933
"7/6/2025 20:55","GRIFSF1","7/6/2025 20:50",0.001526
"7/6/2025 20:55","HUGSF1","7/6/2025 20:50",-0.2
"7/6/2025 20:55","KEPBG1","7/6/2025 20:50",0
"7/6/2025 20:55","LRSF1","7/6/2025 20:50",0
"7/6/2025 20:55","MBAHNTH","7/6/2025 20:50",21.6
"7/6/2025 20:55","MLSP1","7/6/2025 20:50",0.001
"7/6/2025 20:55","MLWF1","7/6/2025 20:50",0.555
"7/6/2025 20:55","PALOONA","7/6/2025 20:50",21.219999
"7/6/2025 20:55","PIONEER","7/6/2025 20:50",30.799999
"7/6/2025 20:55","PORTWF","7/6/2025 20:50",-0.4
"7/6/2025 20:55","REPULSE","7/6/2025 20:50",11.740292
"7/6/2025 20:55","ROWALLAN","7/6/2025 20:50",-0.005447
"7/6/2025 20:55","ROYALLA1","7/6/2025 20:50",0
"7/6/2025 20:55","RPCG","7/6/2025 20:50",1.1
"7/6/2025 20:55","RUBICON","7/6/2025 20:50",0.18
"7/6/2025 20:55","SHOAL1","7/6/2025 20:50",42.09
"7/6/2025 20:55","TULLYSM1","7/6/2025 20:50",10.1
"7/6/2025 20:55","WAUBRAWF","7/6/2025 20:50",2.697
"7/6/2025 20:55","WNSF1","7/6/2025 20:50",0
"7/6/2025 20:55","WOOLNTH1","7/6/2025 20:50",-0.8
"7/6/2025 20:55","YAMBUKWF","7/6/2025 20:50",-0.1
"7/6/2025 20:55","YSWF1","7/6/2025 20:50",1.1
"7/6/2025 21:00","BARCSF1","7/6/2025 20:55",0.2
"7/6/2025 21:00","BUTLERSG","7/6/2025 20:55",7.499999
"7/6/2025 21:00","BWTR1","7/6/2025 20:55",-18.977119
"7/6/2025 21:00","CAPTL_WF","7/6/2025 20:55",0
"7/6/2025 21:00","CHALLHWF","7/6/2025 20:55",0
"7/6/2025 21:00","CLOVER","7/6/2025 20:55",0
"7/6/2025 21:00","CLUNY","7/6/2025 20:55",5.824216
"7/6/2025 21:00","CONDONG1","7/6/2025 20:55",25.709999
"7/6/2025 21:00","CULLRGWF","7/6/2025 20:55",9.19
"7/6/2025 21:00","DIAPURWF1","7/6/2025 20:55",5.3
"7/6/2025 21:00","ERGT01","7/6/2025 20:55",0
"7/6/2025 21:00","GB01","7/6/2025 20:55",0
"7/6/2025 21:00","GERMCRK","7/6/2025 20:55",16.024
"7/6/2025 21:00","GRIFSF1","7/6/2025 20:55",0.001526
"7/6/2025 21:00","HUGSF1","7/6/2025 20:55",-0.2
"7/6/2025 21:00","KEPBG1","7/6/2025 20:55",0
"7/6/2025 21:00","LRSF1","7/6/2025 20:55",0
"7/6/2025 21:00","MBAHNTH","7/6/2025 20:55",21.799999
"7/6/2025 21:00","MLSP1","7/6/2025 20:55",0.001
"7/6/2025 21:00","MLWF1","7/6/2025 20:55",0.675
"7/6/2025 21:00","PALOONA","7/6/2025 20:55",21.059999
"7/6/2025 21:00","PIONEER","7/6/2025 20:55",34.299999
"7/6/2025 21:00","PORTWF","7/6/2025 20:55",-0.4
"7/6/2025 21:00","REPULSE","7/6/2025 20:55",11.829404
"7/6/2025 21:00","ROWALLAN","7/6/2025 20:55",-0.005447
"7/6/2025 21:00","ROYALLA1","7/6/2025 20:55",0
"7/6/2025 21:00","RPCG","7/6/2025 20:55",-0.3
"7/6/2025 21:00","RUBICON","7/6/2025 20:55",0.18
"7/6/2025 21:00","SHOAL1","7/6/2025 20:55",42.599998
"7/6/2025 21:00","TULLYSM1","7/6/2025 20:55",10
"7/6/2025 21:00","WAUBRAWF","7/6/2025 20:55",2.594
"7/6/2025 21:00","WNSF1","7/6/2025 20:55",0
"7/6/2025 21:00","WOOLNTH1","7/6/2025 20:55",-0.8
"7/6/2025 21:00","YAMBUKWF","7/6/2025 20:55",-0.1
"7/6/2025 21:00","YSWF1","7/6/2025 20:55",1.3
"7/6/2025 21:05","BARCSF1","7/6/2025 21:00",0.2
"7/6/2025 21:05","BUTLERSG","7/6/2025 21:00",7.499999
"7/6/2025 21:05","BWTR1","7/6/2025 21:00",-18.234039
"7/6/2025 21:05","CAPTL_WF","7/6/2025 21:00",0
"7/6/2025 21:05","CHALLHWF","7/6/2025 21:00",0
"7/6/2025 21:05","CLOVER","7/6/2025 21:00",0
"7/6/2025 21:05","CLUNY","7/6/2025 21:00",5.900206
"7/6/2025 21:05","CONDONG1","7/6/2025 21:00",25.52
"7/6/2025 21:05","CULLRGWF","7/6/2025 21:00",9.4
"7/6/2025 21:05","DIAPURWF1","7/6/2025 21:00",5.3
"7/6/2025 21:05","ERGT01","7/6/2025 21:00",0
"7/6/2025 21:05","GB01","7/6/2025 21:00",0
"7/6/2025 21:05","GERMCRK","7/6/2025 21:00",15.777
"7/6/2025 21:05","GRIFSF1","7/6/2025 21:00",0.001526
"7/6/2025 21:05","HUGSF1","7/6/2025 21:00",-0.2
"7/6/2025 21:05","KEPBG1","7/6/2025 21:00",0
"7/6/2025 21:05","LRSF1","7/6/2025 21:00",0
"7/6/2025 21:05","MBAHNTH","7/6/2025 21:00",23.5
"7/6/2025 21:05","MLSP1","7/6/2025 21:00",0.001
"7/6/2025 21:05","MLWF1","7/6/2025 21:00",0.84
"7/6/2025 21:05","PALOONA","7/6/2025 21:00",21.289999
"7/6/2025 21:05","PIONEER","7/6/2025 21:00",193.500005
"7/6/2025 21:05","PORTWF","7/6/2025 21:00",-0.2
"7/6/2025 21:05","REPULSE","7/6/2025 21:00",11.785459
"7/6/2025 21:05","ROWALLAN","7/6/2025 21:00",-0.005447
"7/6/2025 21:05","ROYALLA1","7/6/2025 21:00",0
"7/6/2025 21:05","RPCG","7/6/2025 21:00",0.4
"7/6/2025 21:05","RUBICON","7/6/2025 21:00",0.8999999999999999
"7/6/2025 21:05","SHOAL1","7/6/2025 21:00",42.349998
"7/6/2025 21:05","TULLYSM1","7/6/2025 21:00",9.9
"7/6/2025 21:05","WAUBRAWF","7/6/2025 21:00",2.202
"7/6/2025 21:05","WNSF1","7/6/2025 21:00",0
"7/6/2025 21:05","WOOLNTH1","7/6/2025 21:00",-0.81
"7/6/2025 21:05","YAMBUKWF","7/6/2025 21:00",-0.1
"7/6/2025 21:05","YSWF1","7/6/2025 21:00",1.3
"7/6/2025 21:10","BUTLERSG","7/6/2025 21:05",7.499999
"7/6/2025 21:10","BWTR1","7/6/2025 21:05",-18.234039
"7/6/2025 21:10","CAPTL_WF","7/6/2025 21:05",0
"7/6/2025 21:10","CHALLHWF","7/6/2025 21:05",0
"7/6/2025 21:10","CLOVER","7/6/2025 21:05",0
"7/6/2025 21:10","CLUNY","7/6/2025 21:05",5.876402
"7/6/2025 21:10","CONDONG1","7/6/2025 21:05",25.700001
"7/6/2025 21:10","CULLRGWF","7/6/2025 21:05",9.17
"7/6/2025 21:10","DIAPURWF1","7/6/2025 21:05",5.3
"7/6/2025 21:10","ERGT01","7/6/2025 21:05",0
"7/6/2025 21:10","GB01","7/6/2025 21:05",0
"7/6/2025 21:10","GERMCRK","7/6/2025 21:05",15.324
"7/6/2025 21:10","GRIFSF1","7/6/2025 21:05",0.001526
"7/6/2025 21:10","MLSP1","7/6/2025 21:05",0.001
"7/6/2025 21:10","MLWF1","7/6/2025 21:05",0.825
"7/6/2025 21:10","PALOONA","7/6/2025 21:05",20.92
"7/6/2025 21:10","PORTWF","7/6/2025 21:05",-0.2
"7/6/2025 21:10","REPULSE","7/6/2025 21:05",11.61944
"7/6/2025 21:10","ROWALLAN","7/6/2025 21:05",-0.009598
"7/6/2025 21:10","ROYALLA1","7/6/2025 21:05",0
"7/6/2025 21:10","RUBICON","7/6/2025 21:05",0.18
"7/6/2025 21:10","SHOAL1","7/6/2025 21:05",42.529999
"7/6/2025 21:10","WAUBRAWF","7/6/2025 21:05",1.661
"7/6/2025 21:10","WNSF1","7/6/2025 21:05",0
"7/6/2025 21:10","WOOLNTH1","7/6/2025 21:05",-0.82
"7/6/2025 21:10","YAMBUKWF","7/6/2025 21:05",-0.1
"7/6/2025 21:10","YSWF1","7/6/2025 21:05",1.1
"7/6/2025 21:15","BUTLERSG","7/6/2025 21:10",7.499999
"7/6/2025 21:15","BWTR1","7/6/2025 21:10",-18.234039
"7/6/2025 21:15","CAPTL_WF","7/6/2025 21:10",0
"7/6/2025 21:15","CHALLHWF","7/6/2025 21:10",0
"7/6/2025 21:15","CLOVER","7/6/2025 21:10",0
"7/6/2025 21:15","CLUNY","7/6/2025 21:10",5.934081
"7/6/2025 21:15","CONDONG1","7/6/2025 21:10",25.610001
"7/6/2025 21:15","CULLRGWF","7/6/2025 21:10",9.01
"7/6/2025 21:15","DIAPURWF1","7/6/2025 21:10",5.3
"7/6/2025 21:15","ERGT01","7/6/2025 21:10",0
"7/6/2025 21:15","GB01","7/6/2025 21:10",0
"7/6/2025 21:15","GERMCRK","7/6/2025 21:10",15.548
"7/6/2025 21:15","GRIFSF1","7/6/2025 21:10",0.001526
"7/6/2025 21:15","MLSP1","7/6/2025 21:10",0.001
"7/6/2025 21:15","MLWF1","7/6/2025 21:10",0.93
"7/6/2025 21:15","PALOONA","7/6/2025 21:10",21.059999
"7/6/2025 21:15","PORTWF","7/6/2025 21:10",-0.3
"7/6/2025 21:15","REPULSE","7/6/2025 21:10",11.454642
"7/6/2025 21:15","ROWALLAN","7/6/2025 21:10",-0.00856
"7/6/2025 21:15","ROYALLA1","7/6/2025 21:10",0
"7/6/2025 21:15","RUBICON","7/6/2025 21:10",0.18
"7/6/2025 21:15","SHOAL1","7/6/2025 21:10",42.449997
"7/6/2025 21:15","WAUBRAWF","7/6/2025 21:10",0
"7/6/2025 21:15","WNSF1","7/6/2025 21:10",0
"7/6/2025 21:15","WOOLNTH1","7/6/2025 21:10",-0.79
"7/6/2025 21:15","YAMBUKWF","7/6/2025 21:10",-0.1
"7/6/2025 21:15","YSWF1","7/6/2025 21:10",1.1
"7/6/2025 21:20","BUTLERSG","7/6/2025 21:15",7.499999
"7/6/2025 21:20","BWTR1","7/6/2025 21:15",-19.034281
"7/6/2025 21:20","CAPTL_WF","7/6/2025 21:15",0
"7/6/2025 21:20","CHALLHWF","7/6/2025 21:15",0
"7/6/2025 21:20","CLOVER","7/6/2025 21:15",0
"7/6/2025 21:20","CLUNY","7/6/2025 21:15",6.014648
"7/6/2025 21:20","CONDONG1","7/6/2025 21:15",24.709999
"7/6/2025 21:20","CULLRGWF","7/6/2025 21:15",9.22
"7/6/2025 21:20","DIAPURWF1","7/6/2025 21:15",5.3
"7/6/2025 21:20","ERGT01","7/6/2025 21:15",0
"7/6/2025 21:20","GB01","7/6/2025 21:15",0
"7/6/2025 21:20","GERMCRK","7/6/2025 21:15",15.405
"7/6/2025 21:20","GRIFSF1","7/6/2025 21:15",0.001526
"7/6/2025 21:20","MLSP1","7/6/2025 21:15",0.001
"7/6/2025 21:20","MLWF1","7/6/2025 21:15",3.5999999999999996
"7/6/2025 21:20","PALOONA","7/6/2025 21:15",21.17
"7/6/2025 21:20","PORTWF","7/6/2025 21:15",-0.4
"7/6/2025 21:20","REPULSE","7/6/2025 21:15",11.626764
"7/6/2025 21:20","ROWALLAN","7/6/2025 21:15",-0.004929
"7/6/2025 21:20","ROYALLA1","7/6/2025 21:15",0
"7/6/2025 21:20","RUBICON","7/6/2025 21:15",0.18
"7/6/2025 21:20","SHOAL1","7/6/2025 21:15",42.23
"7/6/2025 21:20","WAUBRAWF","7/6/2025 21:15",0
"7/6/2025 21:20","WNSF1","7/6/2025 21:15",0
"7/6/2025 21:20","WOOLNTH1","7/6/2025 21:15",-0.79
"7/6/2025 21:20","YAMBUKWF","7/6/2025 21:15",-0.1
"7/6/2025 21:20","YSWF1","7/6/2025 21:15",1.4
"7/6/2025 21:25","BUTLERSG","7/6/2025 21:20",7.499999
"7/6/2025 21:25","BWTR1","7/6/2025 21:20",-17.891081
"7/6/2025 21:25","CAPTL_WF","7/6/2025 21:20",0
"7/6/2025 21:25","CHALLHWF","7/6/2025 21:20",0
"7/6/2025 21:25","CLOVER","7/6/2025 21:20",0
"7/6/2025 21:25","CLUNY","7/6/2025 21:20",5.981689
"7/6/2025 21:25","CONDONG1","7/6/2025 21:20",25.379999
"7/6/2025 21:25","CULLRGWF","7/6/2025 21:20",10.2
"7/6/2025 21:25","DIAPURWF1","7/6/2025 21:20",5.3
"7/6/2025 21:25","ERGT01","7/6/2025 21:20",0
"7/6/2025 21:25","GB01","7/6/2025 21:20",0
"7/6/2025 21:25","GRIFSF1","7/6/2025 21:20",0.001526
"7/6/2025 21:25","MLSP1","7/6/2025 21:20",0.001
"7/6/2025 21:25","MLWF1","7/6/2025 21:20",0.72
"7/6/2025 21:25","PALOONA","7/6/2025 21:20",21.129999
"7/6/2025 21:25","PORTWF","7/6/2025 21:20",-0.4
"7/6/2025 21:25","REPULSE","7/6/2025 21:20",11.714656
"7/6/2025 21:25","ROWALLAN","7/6/2025 21:20",-0.005966
"7/6/2025 21:25","ROYALLA1","7/6/2025 21:20",0
"7/6/2025 21:25","RUBICON","7/6/2025 21:20",0.18
"7/6/2025 21:25","SHOAL1","7/6/2025 21:20",41.739998
"7/6/2025 21:25","WAUBRAWF","7/6/2025 21:20",0
"7/6/2025 21:25","WNSF1","7/6/2025 21:20",0
"7/6/2025 21:25","WOOLNTH1","7/6/2025 21:20",-0.78
"7/6/2025 21:25","YAMBUKWF","7/6/2025 21:20",-0.1
"7/6/2025 21:25","YSWF1","7/6/2025 21:20",1.7
"7/6/2025 21:30","BUTLERSG","7/6/2025 21:25",7.499999
"7/6/2025 21:30","BWTR1","7/6/2025 21:25",-17.891081
"7/6/2025 21:30","CAPTL_WF","7/6/2025 21:25",0
"7/6/2025 21:30","CHALLHWF","7/6/2025 21:25",0
"7/6/2025 21:30","CLOVER","7/6/2025 21:25",0
"7/6/2025 21:30","CLUNY","7/6/2025 21:25",5.986267
"7/6/2025 21:30","CONDONG1","7/6/2025 21:25",24.6
"7/6/2025 21:30","CULLRGWF","7/6/2025 21:25",9.76
"7/6/2025 21:30","DIAPURWF1","7/6/2025 21:25",5.3
"7/6/2025 21:30","ERGT01","7/6/2025 21:25",0
"7/6/2025 21:30","GB01","7/6/2025 21:25",0
"7/6/2025 21:30","GERMCRK","7/6/2025 21:25",14.985
"7/6/2025 21:30","GRIFSF1","7/6/2025 21:25",0.001526
"7/6/2025 21:30","MLSP1","7/6/2025 21:25",0.001
"7/6/2025 21:30","MLWF1","7/6/2025 21:25",0.51
"7/6/2025 21:30","PALOONA","7/6/2025 21:25",21.029999
"7/6/2025 21:30","PORTWF","7/6/2025 21:25",-0.4
"7/6/2025 21:30","REPULSE","7/6/2025 21:25",11.651178
"7/6/2025 21:30","ROWALLAN","7/6/2025 21:25",-0.000778
"7/6/2025 21:30","ROYALLA1","7/6/2025 21:25",0
"7/6/2025 21:30","RUBICON","7/6/2025 21:25",0.18
"7/6/2025 21:30","SHOAL1","7/6/2025 21:25",42.400002
"7/6/2025 21:30","WAUBRAWF","7/6/2025 21:25",1.982
"7/6/2025 21:30","WNSF1","7/6/2025 21:25",0
"7/6/2025 21:30","WOOLNTH1","7/6/2025 21:25",-0.8
"7/6/2025 21:30","YAMBUKWF","7/6/2025 21:25",-0.1
"7/6/2025 21:30","YSWF1","7/6/2025 21:25",1.8
"7/6/2025 21:35","BUTLERSG","7/6/2025 21:30",7.499999
"7/6/2025 21:35","BWTR1","7/6/2025 21:30",-17.891081
"7/6/2025 21:35","CAPTL_WF","7/6/2025 21:30",0
"7/6/2025 21:35","CHALLHWF","7/6/2025 21:30",0
"7/6/2025 21:35","CLOVER","7/6/2025 21:30",0
"7/6/2025 21:35","CLUNY","7/6/2025 21:30",5.981689
"7/6/2025 21:35","CONDONG1","7/6/2025 21:30",24.620001
"7/6/2025 21:35","CULLRGWF","7/6/2025 21:30",8.62
"7/6/2025 21:35","DIAPURWF1","7/6/2025 21:30",5.3
"7/6/2025 21:35","ERGT01","7/6/2025 21:30",0
"7/6/2025 21:35","GB01","7/6/2025 21:30",0
"7/6/2025 21:35","GERMCRK","7/6/2025 21:30",15.64
"7/6/2025 21:35","GRIFSF1","7/6/2025 21:30",0.001526
"7/6/2025 21:35","MLSP1","7/6/2025 21:30",0.001
"7/6/2025 21:35","MLWF1","7/6/2025 21:30",0.51
"7/6/2025 21:35","PALOONA","7/6/2025 21:30",21.219999
"7/6/2025 21:35","PORTWF","7/6/2025 21:30",-0.4
"7/6/2025 21:35","REPULSE","7/6/2025 21:30",11.682918
"7/6/2025 21:35","ROWALLAN","7/6/2025 21:30",-0.004929
"7/6/2025 21:35","ROYALLA1","7/6/2025 21:30",0
"7/6/2025 21:35","RUBICON","7/6/2025 21:30",0.18
"7/6/2025 21:35","SHOAL1","7/6/2025 21:30",41.419998
"7/6/2025 21:35","WAUBRAWF","7/6/2025 21:30",3.389
"7/6/2025 21:35","WNSF1","7/6/2025 21:30",0
"7/6/2025 21:35","WOOLNTH1","7/6/2025 21:30",-0.78
"7/6/2025 21:35","YAMBUKWF","7/6/2025 21:30",-0.1
"7/6/2025 21:35","YSWF1","7/6/2025 21:30",1.8
"7/6/2025 21:40","BUTLERSG","7/6/2025 21:35",7.499999
"7/6/2025 21:40","BWTR1","7/6/2025 21:35",-17.891081
"7/6/2025 21:40","CAPTL_WF","7/6/2025 21:35",0
"7/6/2025 21:40","CHALLHWF","7/6/2025 21:35",0
"7/6/2025 21:40","CLOVER","7/6/2025 21:35",0
"7/6/2025 21:40","CLUNY","7/6/2025 21:35",5.962463
"7/6/2025 21:40","CONDONG1","7/6/2025 21:35",24.41
"7/6/2025 21:40","CULLRGWF","7/6/2025 21:35",9.65
"7/6/2025 21:40","DIAPURWF1","7/6/2025 21:35",5.3
"7/6/2025 21:40","ERGT01","7/6/2025 21:35",0
"7/6/2025 21:40","GB01","7/6/2025 21:35",0
"7/6/2025 21:40","GERMCRK","7/6/2025 21:35",12.69
"7/6/2025 21:40","GRIFSF1","7/6/2025 21:35",0.001526
"7/6/2025 21:40","MLSP1","7/6/2025 21:35",0.001
"7/6/2025 21:40","MLWF1","7/6/2025 21:35",3.075
"7/6/2025 21:40","PALOONA","7/6/2025 21:35",21
"7/6/2025 21:40","PORTWF","7/6/2025 21:35",-0.4
"7/6/2025 21:40","REPULSE","7/6/2025 21:35",11.632868
"7/6/2025 21:40","ROWALLAN","7/6/2025 21:35",-0.00441
"7/6/2025 21:40","ROYALLA1","7/6/2025 21:35",0
"7/6/2025 21:40","RUBICON","7/6/2025 21:35",0.18
"7/6/2025 21:40","SHOAL1","7/6/2025 21:35",41.650002
"7/6/2025 21:40","WAUBRAWF","7/6/2025 21:35",4.056
"7/6/2025 21:40","WNSF1","7/6/2025 21:35",0
"7/6/2025 21:40","WOOLNTH1","7/6/2025 21:35",-0.78
"7/6/2025 21:40","YAMBUKWF","7/6/2025 21:35",-0.1
"7/6/2025 21:40","YSWF1","7/6/2025 21:35",2.6
"7/6/2025 21:45","BUTLERSG","7/6/2025 21:40",7.499999
"7/6/2025 21:45","BWTR1","7/6/2025 21:40",-17.891081
"7/6/2025 21:45","CAPTL_WF","7/6/2025 21:40",0
"7/6/2025 21:45","CHALLHWF","7/6/2025 21:40",0
"7/6/2025 21:45","CLOVER","7/6/2025 21:40",0
"7/6/2025 21:45","CLUNY","7/6/2025 21:40",6.191348
"7/6/2025 21:45","CONDONG1","7/6/2025 21:40",24.610001
"7/6/2025 21:45","CULLRGWF","7/6/2025 21:40",42.300000000000004
"7/6/2025 21:45","DIAPURWF1","7/6/2025 21:40",5.3
"7/6/2025 21:45","ERGT01","7/6/2025 21:40",0
"7/6/2025 21:45","GB01","7/6/2025 21:40",0
"7/6/2025 21:45","GERMCRK","7/6/2025 21:40",13.036
"7/6/2025 21:45","GRIFSF1","7/6/2025 21:40",0.001526
"7/6/2025 21:45","MLSP1","7/6/2025 21:40",0.001
"7/6/2025 21:45","MLWF1","7/6/2025 21:40",0.51
"7/6/2025 21:45","PALOONA","7/6/2025 21:40",21.059999
"7/6/2025 21:45","PORTWF","7/6/2025 21:40",-0.4
"7/6/2025 21:45","REPULSE","7/6/2025 21:40",11.555963
"7/6/2025 21:45","ROWALLAN","7/6/2025 21:40",-0.007523
"7/6/2025 21:45","ROYALLA1","7/6/2025 21:40",0
"7/6/2025 21:45","RUBICON","7/6/2025 21:40",0.09
"7/6/2025 21:45","SHOAL1","7/6/2025 21:40",42.209999
"7/6/2025 21:45","WAUBRAWF","7/6/2025 21:40",5.423
"7/6/2025 21:45","WNSF1","7/6/2025 21:40",0
"7/6/2025 21:45","WOOLNTH1","7/6/2025 21:40",-0.79
"7/6/2025 21:45","YAMBUKWF","7/6/2025 21:40",-0.1
"7/6/2025 21:45","YSWF1","7/6/2025 21:40",3.2
"7/6/2025 21:50","BUTLERSG","7/6/2025 21:45",7.499999
"7/6/2025 21:50","BWTR1","7/6/2025 21:45",-18.577
"7/6/2025 21:50","CAPTL_WF","7/6/2025 21:45",0
"7/6/2025 21:50","CHALLHWF","7/6/2025 21:45",0
"7/6/2025 21:50","CLOVER","7/6/2025 21:45",0
"7/6/2025 21:50","CLUNY","7/6/2025 21:45",5.876402
"7/6/2025 21:50","CONDONG1","7/6/2025 21:45",24.93
"7/6/2025 21:50","CULLRGWF","7/6/2025 21:45",8.42
"7/6/2025 21:50","DIAPURWF1","7/6/2025 21:45",5.3
"7/6/2025 21:50","ERGT01","7/6/2025 21:45",0
"7/6/2025 21:50","GB01","7/6/2025 21:45",0
"7/6/2025 21:50","GERMCRK","7/6/2025 21:45",12.533
"7/6/2025 21:50","GRIFSF1","7/6/2025 21:45",0.001526
"7/6/2025 21:50","MLSP1","7/6/2025 21:45",0.001
"7/6/2025 21:50","MLWF1","7/6/2025 21:45",0.405
"7/6/2025 21:50","PALOONA","7/6/2025 21:45",20.379999
"7/6/2025 21:50","PORTWF","7/6/2025 21:45",-0.4
"7/6/2025 21:50","REPULSE","7/6/2025 21:45",11.26421
"7/6/2025 21:50","ROWALLAN","7/6/2025 21:45",-0.004929
"7/6/2025 21:50","ROYALLA1","7/6/2025 21:45",0
"7/6/2025 21:50","RUBICON","7/6/2025 21:45",0.09
"7/6/2025 21:50","SHOAL1","7/6/2025 21:45",42.150002
"7/6/2025 21:50","WAUBRAWF","7/6/2025 21:45",5.753
"7/6/2025 21:50","WNSF1","7/6/2025 21:45",0
"7/6/2025 21:50","WOOLNTH1","7/6/2025 21:45",-0.81
"7/6/2025 21:50","YAMBUKWF","7/6/2025 21:45",-0.1
"7/6/2025 21:50","YSWF1","7/6/2025 21:45",3.2
"7/6/2025 21:55","BARCSF1","7/6/2025 21:50",0
"7/6/2025 21:55","BUTLERSG","7/6/2025 21:50",7.499999
"7/6/2025 21:55","BWTR1","7/6/2025 21:50",-18.577
"7/6/2025 21:55","CAPTL_WF","7/6/2025 21:50",0
"7/6/2025 21:55","CHALLHWF","7/6/2025 21:50",0
"7/6/2025 21:55","CLOVER","7/6/2025 21:50",0
"7/6/2025 21:55","CLUNY","7/6/2025 21:50",5.967041
"7/6/2025 21:55","CONDONG1","7/6/2025 21:50",24.5
"7/6/2025 21:55","CULLRGWF","7/6/2025 21:50",9.81
"7/6/2025 21:55","DIAPURWF1","7/6/2025 21:50",5.3
"7/6/2025 21:55","ERGT01","7/6/2025 21:50",0
"7/6/2025 21:55","GB01","7/6/2025 21:50",0
"7/6/2025 21:55","GRIFSF1","7/6/2025 21:50",0.00763
"7/6/2025 21:55","HUGSF1","7/6/2025 21:50",0
"7/6/2025 21:55","LRSF1","7/6/2025 21:50",0
"7/6/2025 21:55","MLSP1","7/6/2025 21:50",0.001
"7/6/2025 21:55","MLWF1","7/6/2025 21:50",0.3
"7/6/2025 21:55","PALOONA","7/6/2025 21:50",20.82
"7/6/2025 21:55","PORTWF","7/6/2025 21:50",-0.4
"7/6/2025 21:55","REPULSE","7/6/2025 21:50",11.371634
"7/6/2025 21:55","ROWALLAN","7/6/2025 21:50",-0.009079
"7/6/2025 21:55","ROYALLA1","7/6/2025 21:50",0
"7/6/2025 21:55","RPCG","7/6/2025 21:50",0
"7/6/2025 21:55","RUBICON","7/6/2025 21:50",0.09
"7/6/2025 21:55","SHOAL1","7/6/2025 21:50",41.690002
"7/6/2025 21:55","WAUBRAWF","7/6/2025 21:50",6.235
"7/6/2025 21:55","WNSF1","7/6/2025 21:50",0
"7/6/2025 21:55","WOOLNTH1","7/6/2025 21:50",-0.85
