"Time","Source","Destination","Protocol","Length"
434.032524167,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
434.03252495,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
434.983061181,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
434.983071368,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
434.98307257,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
434.993106044,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
434.993113778,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
434.993796342,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
435.002022677,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
435.002027804,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
435.00202869,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
435.006150845,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
435.006475512,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
435.006478708,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
435.01090622,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
435.010909854,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
435.010910571,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
435.015124078,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
435.015127221,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
435.015133331,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
435.018760572,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
435.019036409,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
435.019039263,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
435.020517457,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
435.020520165,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
435.0359728,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
435.036340931,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
435.036343413,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
435.038752766,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
435.038757761,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
435.038758916,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
435.040365425,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
435.04036901,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
435.040369948,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
435.043004051,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
435.04300802,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
435.043009128,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
435.061358591,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
435.061366475,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
435.061367387,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
435.061368301,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
435.061369088,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
435.061369591,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
435.066030698,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
435.066372345,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
435.066974303,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
435.071256509,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
435.07168839,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
435.071691581,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
435.075345256,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
435.075637398,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
435.075900188,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
435.079917662,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
435.079923505,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
435.080154537,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
436.030370386,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
436.030378976,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
436.030380296,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
436.039843329,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
436.039850659,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
436.040705352,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
436.048719479,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
436.048724961,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
436.048726334,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
436.053685254,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
436.053690287,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
436.053690651,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
436.06368077,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
436.063690793,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
436.063692738,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
436.071204,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
436.071210772,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
436.071212265,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
436.07992502,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
436.079928337,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
436.079928789,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
436.081854022,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
436.081857064,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
436.086714766,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
436.086722691,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
436.087021132,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
436.091323067,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
436.091702413,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
436.09170525,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
436.096742823,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
436.096747077,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
436.097154503,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
436.101053026,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
436.101056478,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
436.101057104,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
436.104802014,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
436.104805021,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
436.105084412,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
436.10905654,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
436.10905902,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
436.109065535,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
436.114271911,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
436.114278935,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
436.114279712,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
436.119525624,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
436.119998818,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
436.120390071,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
436.124884029,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
436.124887922,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
436.125301144,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
436.129159263,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
436.129162726,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
436.129683808,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
437.090149156,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
437.090158254,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
437.090159182,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
437.099468613,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
437.099476307,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
437.1001658,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
437.109901093,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
437.110375783,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
437.111030613,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
437.121115327,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
437.121124588,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
437.121126012,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
437.130641519,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
437.130927745,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
437.131459514,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
437.135183144,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
437.135186803,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
437.135187526,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
437.137456895,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
437.137459778,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
437.138058304,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
437.142914266,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
437.142917544,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
437.142918366,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
437.142918775,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
437.142919624,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
437.142920241,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
437.147045271,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
437.147048457,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
437.147257627,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
437.147258756,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
437.147863027,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
437.148204989,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
437.150902033,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
437.150903739,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
437.151218854,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
437.154474515,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
437.154476125,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
437.154789503,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
437.158200475,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
437.158431366,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
437.158432824,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
437.162747694,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
437.162753339,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
437.162753871,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
437.164673947,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
437.164677542,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
437.164678047,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
437.168384619,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
437.168401746,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
437.168402706,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
437.168403844,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
437.168404625,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
438.172277885,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
438.173016758,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
438.173021105,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
438.207852448,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
438.207858946,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
438.207859979,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
438.20786174,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
438.207862845,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
438.207864339,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
438.207865779,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
438.207866728,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
438.20786769,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
438.207868462,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
438.207869444,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
438.20787045,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
438.211767708,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
438.211774771,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
438.211929688,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
438.213524549,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
438.213528762,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
438.213633942,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
438.218707266,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
438.218733224,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
438.218734747,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
438.218735243,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
438.218735705,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
438.218736881,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
438.220712279,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
438.2207198,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
438.220720403,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
438.227707989,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
438.227717503,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
438.227718289,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
438.227719164,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
438.22772013,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
438.227721053,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
438.22772189,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
438.227722835,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
438.229261135,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
438.229268017,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
438.229268627,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
438.238272729,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
438.238284851,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
438.238286331,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
438.243659728,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
438.24366925,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
438.243670444,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
438.246026314,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
438.24603543,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
438.246792621,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
438.250789925,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
438.251063419,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
438.251385231,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
439.236735689,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
439.236745023,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
439.236746049,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
439.254462574,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
439.254472426,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
439.254473937,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
439.298006242,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
439.298011534,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
439.298012215,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
439.298012733,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
439.298013386,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
439.298014164,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
439.298015132,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
439.298015574,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
439.29801593,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
439.298016562,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
439.298017187,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
439.29801801,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
439.298018596,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
439.298019191,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
439.298019649,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
439.298020085,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
439.298021871,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
439.298022231,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
439.29802299,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
439.298023776,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
439.298024277,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
439.298024744,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
439.2980252,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
439.298025571,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
439.298025936,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
439.298026327,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
439.298026989,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
439.298027715,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
439.298028067,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
439.298028416,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
439.318336176,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
439.318345064,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
439.31834583,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
439.318346362,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
439.318347112,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
439.318347634,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
439.318348289,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
439.318348925,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
439.31834982,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
439.318350703,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
439.318351188,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
439.318351925,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
439.318352319,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
439.318353353,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
439.318354051,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
439.318354406,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
439.318356036,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
440.298689419,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
440.298695344,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
440.298696087,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
440.301032914,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
440.301036336,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
440.301037068,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
440.30324041,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
440.303242553,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
440.303243146,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
440.304075366,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
440.304077395,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
440.304078002,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
440.307133414,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
440.307435725,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
440.307717183,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
440.311966331,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
440.312113924,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
440.312417763,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
440.317781881,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
440.31778673,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
440.317787205,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
440.31919222,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
440.319194953,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
440.319195559,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
440.32150707,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
440.321509655,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
440.32208305,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
440.322085622,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
440.322086279,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
440.322087007,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
440.331819308,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
440.331826593,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
440.331827324,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
440.331828042,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",153
440.331828999,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",144
440.331829469,"ipcas_21:73:25","IecTc57_01:00:01","GOOSE",192
440.331830242,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
440.331830863,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
440.331831421,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
440.331832134,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",150
440.331832894,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",147
440.331833389,"ipcas_21:73:24","IecTc57_01:00:01","GOOSE",201
440.334867907,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
440.334875065,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
440.334875936,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
440.338183419,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
440.33850426,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
440.338506851,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
440.341300414,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
440.34154999,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
440.341552194,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
440.342496796,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
440.342499442,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
441.337360625,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",150
441.33736873,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",147
441.337369839,"ipcas_21:73:33","IecTc57_01:00:01","GOOSE",204
441.341089739,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",150
441.341095552,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",147
441.342298748,"ipcas_21:73:32","IecTc57_01:00:01","GOOSE",204
441.351151977,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",150
441.351159231,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",150
441.351160494,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",147
441.351161663,"ipcas_21:73:31","IecTc57_01:00:01","GOOSE",204
441.355536981,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",147
441.355542079,"ipcas_21:73:23","IecTc57_01:00:01","GOOSE",201
441.379379795,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",150
441.379385062,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",150
441.379385795,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",147
441.379386712,"ipcas_21:73:22","IecTc57_01:00:01","GOOSE",199
441.37938738,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",147
441.379387803,"ipcas_21:73:30","IecTc57_01:00:01","GOOSE",204
441.379388144,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",150
441.379388748,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",147
441.379389385,"ipcas_21:73:21","IecTc57_01:00:01","GOOSE",199
441.379389794,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",150
441.379390121,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",147
441.379390509,"ipcas_21:73:29","IecTc57_01:00:01","GOOSE",204
441.379391126,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",150
441.379391632,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",147
441.379391935,"ipcas_21:73:20","IecTc57_01:00:01","GOOSE",199
441.379392277,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",150
441.37939369,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",147
441.379394521,"ipcas_21:73:19","IecTc57_01:00:01","GOOSE",193
441.379394951,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",150
441.379395235,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",147
441.379395737,"ipcas_21:73:18","IecTc57_01:00:01","GOOSE",199
441.379396025,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",150
441.379396294,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",147
441.379396738,"ipcas_21:73:17","IecTc57_01:00:01","GOOSE",199
441.379397093,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",132
441.379402779,"ipcas_21:73:16","IecTc57_01:00:01","GOOSE",167
441.393200202,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",150
441.393207569,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",147
441.393455541,"ipcas_21:73:28","IecTc57_01:00:01","GOOSE",204
441.398219773,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
441.398227181,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",150
441.39822829,"ipcas_21:73:27","IecTc57_01:00:01","GOOSE",207
441.402748149,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
441.402755038,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",150
441.402755595,"ipcas_21:73:26","IecTc57_01:00:01","GOOSE",207
